load_position,steam_id,name,root,job_id,relative_file,category,subject,base_output_json,triggered_output_json,optimistic_output_json,base_upkeep_json,triggered_upkeep_json,optimistic_upkeep_json,base_research_total,optimistic_research_total,unresolved_variables,base_output_physics_research,base_output_society_research,base_output_engineering_research,base_output_energy,base_output_minerals,base_output_consumer_goods,base_output_alloys,base_output_volatile_motes,base_output_exotic_gases,base_output_rare_crystals,base_output_food,base_output_unity,base_output_influence,base_output_trade,base_output_trade_value,base_output_sr_zro,base_output_sr_dark_matter,base_output_sr_living_metal,base_output_nanites,base_output_giga_sr_negative_mass,base_output_giga_sr_amb_megaconstruction,base_output_giga_sr_iodizium,base_output_giga_sr_sentient_metal,optimistic_output_physics_research,optimistic_output_society_research,optimistic_output_engineering_research,optimistic_output_energy,optimistic_output_minerals,optimistic_output_consumer_goods,optimistic_output_alloys,optimistic_output_volatile_motes,optimistic_output_exotic_gases,optimistic_output_rare_crystals,optimistic_output_food,optimistic_output_unity,optimistic_output_influence,optimistic_output_trade,optimistic_output_trade_value,optimistic_output_sr_zro,optimistic_output_sr_dark_matter,optimistic_output_sr_living_metal,optimistic_output_nanites,optimistic_output_giga_sr_negative_mass,optimistic_output_giga_sr_amb_megaconstruction,optimistic_output_giga_sr_iodizium,optimistic_output_giga_sr_sentient_metal,optimistic_upkeep_physics_research,optimistic_upkeep_society_research,optimistic_upkeep_engineering_research,optimistic_upkeep_energy,optimistic_upkeep_minerals,optimistic_upkeep_consumer_goods,optimistic_upkeep_alloys,optimistic_upkeep_volatile_motes,optimistic_upkeep_exotic_gases,optimistic_upkeep_rare_crystals,optimistic_upkeep_food,optimistic_upkeep_unity,optimistic_upkeep_influence,optimistic_upkeep_trade,optimistic_upkeep_trade_value,optimistic_upkeep_sr_zro,optimistic_upkeep_sr_dark_matter,optimistic_upkeep_sr_living_metal,optimistic_upkeep_nanites,optimistic_upkeep_giga_sr_negative_mass,optimistic_upkeep_giga_sr_amb_megaconstruction,optimistic_upkeep_giga_sr_iodizium,optimistic_upkeep_giga_sr_sentient_metal
0,vanilla,Stellaris vanilla,C:\Steam\steamapps\common\Stellaris,gestation_drone,common\pop_jobs\04_gestalt_jobs.txt,complex_drone,gestation_drones,"{""engineering_research"":1.0,""society_research"":1.0}",{},"{""engineering_research"":1.0,""society_research"":1.0}","{""alloys"":3.0,""food"":5.0,""minerals"":5.0}",{},"{""alloys"":3.0,""food"":5.0,""minerals"":5.0}",2.0,2.0,none,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,1121692237,Gigastructural Engineering & More (4.4),c:\steam\steamapps\workshop\content\281990\1121692237,giga_amb_fe_acolyte_foundry,common\pop_jobs\giga_amb_jobs.txt,precursor,giga_amb_fe_acolyte_foundries,"{""alloys"":2.0,""giga_sr_amb_megaconstruction"":2.0}",{},"{""alloys"":2.0,""giga_sr_amb_megaconstruction"":2.0}",{},{},{},0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,1121692237,Gigastructural Engineering & More (4.4),c:\steam\steamapps\workshop\content\281990\1121692237,giga_amb_fe_celestial_architect,common\pop_jobs\giga_amb_jobs.txt,precursor,giga_amb_fe_celestial_architects,"{""giga_sr_amb_megaconstruction"":10.0}",{},"{""giga_sr_amb_megaconstruction"":10.0}",{},{},{},0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,1121692237,Gigastructural Engineering & More (4.4),c:\steam\steamapps\workshop\content\281990\1121692237,giga_birch_ktisma_manager,common\pop_jobs\giga_birch.txt,ruler,giga_birch_ktisma_managers,"{""engineering_research"":2.5}",{},"{""engineering_research"":2.5}","{""consumer_goods"":2.0}",{},"{""consumer_goods"":2.0}",2.5,2.5,none,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,1121692237,Gigastructural Engineering & More (4.4),c:\steam\steamapps\workshop\content\281990\1121692237,giga_birch_ktisma_manager_drone,common\pop_jobs\giga_birch.txt,complex_drone,giga_birch_ktisma_manager_drones,"{""engineering_research"":2.5}",{},"{""engineering_research"":2.5}","{""minerals"":6.0}",{},"{""minerals"":6.0}",2.5,2.5,none,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,1121692237,Gigastructural Engineering & More (4.4),c:\steam\steamapps\workshop\content\281990\1121692237,giga_birch_ktisma_worker,common\pop_jobs\giga_birch.txt,worker,giga_birch_ktisma_workers,"{""alloys"":0.5,""consumer_goods"":1.0}",{},"{""alloys"":0.5,""consumer_goods"":1.0}","{""food"":1.5,""minerals"":2.0}",{},"{""food"":1.5,""minerals"":2.0}",0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,1121692237,Gigastructural Engineering & More (4.4),c:\steam\steamapps\workshop\content\281990\1121692237,giga_birch_ktisma_worker_drone,common\pop_jobs\giga_birch.txt,simple_drone,giga_birch_ktisma_worker_drones,"{""alloys"":1.0,""consumer_goods"":1.0}",{},"{""alloys"":1.0,""consumer_goods"":1.0}","{""food"":4.5,""minerals"":3.0}",{},"{""food"":4.5,""minerals"":3.0}",0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,1121692237,Gigastructural Engineering & More (4.4),c:\steam\steamapps\workshop\content\281990\1121692237,giga_birch_origin_trader,common\pop_jobs\giga_birch.txt,specialist,giga_birch_origin_traders,"{""trade"":10.0}",{},"{""trade"":10.0}","{""food"":2.0,""minerals"":2.0}",{},"{""food"":2.0,""minerals"":2.0}",0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,1121692237,Gigastructural Engineering & More (4.4),c:\steam\steamapps\workshop\content\281990\1121692237,giga_birch_origin_trader_drone,common\pop_jobs\giga_birch.txt,complex_drone,giga_birch_origin_trader_drones,"{""trade"":10.0}",{},"{""trade"":10.0}","{""food"":2.0,""minerals"":2.0}",{},"{""food"":2.0,""minerals"":2.0}",0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,1121692237,Gigastructural Engineering & More (4.4),c:\steam\steamapps\workshop\content\281990\1121692237,giga_birch_orykta_manager,common\pop_jobs\giga_birch.txt,ruler,giga_birch_orykta_managers,"{""physics_research"":2.5}",{},"{""physics_research"":2.5}","{""consumer_goods"":2.0}",{},"{""consumer_goods"":2.0}",2.5,2.5,none,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,1121692237,Gigastructural Engineering & More (4.4),c:\steam\steamapps\workshop\content\281990\1121692237,giga_birch_orykta_manager_drone,common\pop_jobs\giga_birch.txt,complex_drone,giga_birch_orykta_manager_drones,"{""physics_research"":2.5}",{},"{""physics_research"":2.5}","{""energy"":4.0}",{},"{""energy"":4.0}",2.5,2.5,none,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,1121692237,Gigastructural Engineering & More (4.4),c:\steam\steamapps\workshop\content\281990\1121692237,giga_birch_orykta_worker,common\pop_jobs\giga_birch.txt,worker,giga_birch_orykta_workers,"{""energy"":3.0,""minerals"":2.0}",{},"{""energy"":3.0,""minerals"":2.0}",{},{},{},0.0,0.0,none,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,1121692237,Gigastructural Engineering & More (4.4),c:\steam\steamapps\workshop\content\281990\1121692237,giga_birch_orykta_worker_drone,common\pop_jobs\giga_birch.txt,simple_drone,giga_birch_orykta_worker_drones,"{""energy"":3.0,""minerals"":2.0}",{},"{""energy"":3.0,""minerals"":2.0}",{},{},{},0.0,0.0,none,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,1121692237,Gigastructural Engineering & More (4.4),c:\steam\steamapps\workshop\content\281990\1121692237,giga_birch_physma_manager,common\pop_jobs\giga_birch.txt,ruler,giga_birch_physma_managers,"{""society_research"":2.5}",{},"{""society_research"":2.5}","{""consumer_goods"":2.0}",{},"{""consumer_goods"":2.0}",2.5,2.5,none,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,1121692237,Gigastructural Engineering & More (4.4),c:\steam\steamapps\workshop\content\281990\1121692237,giga_birch_physma_manager_drone,common\pop_jobs\giga_birch.txt,complex_drone,giga_birch_physma_manager_drones,"{""society_research"":2.5}",{},"{""society_research"":2.5}","{""energy"":6.0,""food"":6.0,""minerals"":6.0}",{},"{""energy"":6.0,""food"":6.0,""minerals"":6.0}",2.5,2.5,none,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,1121692237,Gigastructural Engineering & More (4.4),c:\steam\steamapps\workshop\content\281990\1121692237,giga_birch_physma_worker,common\pop_jobs\giga_birch.txt,worker,giga_birch_physma_workers,"{""energy"":1.0,""food"":1.0,""minerals"":1.0,""unity"":1.0}",{},"{""energy"":1.0,""food"":1.0,""minerals"":1.0,""unity"":1.0}",{},{},{},0.0,0.0,none,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,1121692237,Gigastructural Engineering & More (4.4),c:\steam\steamapps\workshop\content\281990\1121692237,giga_birch_physma_worker_drone,common\pop_jobs\giga_birch.txt,simple_drone,giga_birch_physma_worker_drones,"{""energy"":1.0,""food"":1.0,""minerals"":1.0,""unity"":1.0}",{},"{""energy"":1.0,""food"":1.0,""minerals"":1.0,""unity"":1.0}",{},{},{},0.0,0.0,none,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,1121692237,Gigastructural Engineering & More (4.4),c:\steam\steamapps\workshop\content\281990\1121692237,giga_birch_structure_engineer,common\pop_jobs\giga_birch.txt,specialist,giga_birch_structure_engineers,"{""engineering_research"":1.0,""unity"":1.0}",{},"{""engineering_research"":1.0,""unity"":1.0}","{""consumer_goods"":1.0}",{},"{""consumer_goods"":1.0}",1.0,1.0,none,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,1121692237,Gigastructural Engineering & More (4.4),c:\steam\steamapps\workshop\content\281990\1121692237,giga_birch_structure_engineer_drone,common\pop_jobs\giga_birch.txt,complex_drone,giga_birch_structure_engineer_drones,"{""engineering_research"":1.0,""unity"":1.0}",{},"{""engineering_research"":1.0,""unity"":1.0}","{""minerals"":2.0}",{},"{""minerals"":2.0}",1.0,1.0,none,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,1121692237,Gigastructural Engineering & More (4.4),c:\steam\steamapps\workshop\content\281990\1121692237,giga_birch_structure_manager,common\pop_jobs\giga_birch.txt,ruler,giga_birch_structure_managers,"{""engineering_research"":5.0,""unity"":3.0}",{},"{""engineering_research"":5.0,""unity"":3.0}","{""alloys"":5.0,""consumer_goods"":5.0}",{},"{""alloys"":5.0,""consumer_goods"":5.0}",5.0,5.0,none,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,1121692237,Gigastructural Engineering & More (4.4),c:\steam\steamapps\workshop\content\281990\1121692237,giga_birch_structure_manager_drone,common\pop_jobs\giga_birch.txt,complex_drone,giga_birch_structure_manager_drones,"{""engineering_research"":2.5,""unity"":3.0}",{},"{""engineering_research"":2.5,""unity"":3.0}","{""alloys"":5.0,""energy"":5.0}",{},"{""alloys"":5.0,""energy"":5.0}",2.5,2.5,none,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,1121692237,Gigastructural Engineering & More (4.4),c:\steam\steamapps\workshop\content\281990\1121692237,giga_catalyst_worker,common\pop_jobs\giga_catalyst_jobs.txt,specialist,giga_catalyst_workers,{},{},{},"{""engineering_research"":0.0,""physics_research"":0.0,""society_research"":0.0,""unity"":0.0}",{},"{""engineering_research"":0.0,""physics_research"":0.0,""society_research"":0.0,""unity"":0.0}",0.0,0.0,@research|@unity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,1121692237,Gigastructural Engineering & More (4.4),c:\steam\steamapps\workshop\content\281990\1121692237,giga_catalyst_worker_drone,common\pop_jobs\giga_catalyst_jobs.txt,complex_drone,giga_catalyst_worker_drones,{},{},{},"{""engineering_research"":0.0,""physics_research"":0.0,""society_research"":0.0,""unity"":0.0}",{},"{""engineering_research"":0.0,""physics_research"":0.0,""society_research"":0.0,""unity"":0.0}",0.0,0.0,@research|@unity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,1121692237,Gigastructural Engineering & More (4.4),c:\steam\steamapps\workshop\content\281990\1121692237,giga_cloning,common\pop_jobs\giga_growth_jobs.txt,specialist,giga_clonings,{},{},{},"{""consumer_goods"":1.0,""food"":5.0,""minerals"":5.0}",{},"{""consumer_goods"":1.0,""food"":5.0,""minerals"":5.0}",0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,1121692237,Gigastructural Engineering & More (4.4),c:\steam\steamapps\workshop\content\281990\1121692237,giga_dark_matter_weaver,common\pop_jobs\giga_birch.txt,specialist,giga_dark_matter_weavers,"{""sr_dark_matter"":8.0}",{},"{""sr_dark_matter"":8.0}","{""energy"":8.0,""minerals"":8.0}",{},"{""energy"":8.0,""minerals"":8.0}",0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,1121692237,Gigastructural Engineering & More (4.4),c:\steam\steamapps\workshop\content\281990\1121692237,giga_dark_matter_weaver_drone,common\pop_jobs\giga_birch.txt,complex_drone,giga_dark_matter_weaver_drones,"{""sr_dark_matter"":8.0}",{},"{""sr_dark_matter"":8.0}","{""energy"":8.0,""minerals"":8.0}",{},"{""energy"":8.0,""minerals"":8.0}",0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,1121692237,Gigastructural Engineering & More (4.4),c:\steam\steamapps\workshop\content\281990\1121692237,giga_eawaf_sirens_naval,common\pop_jobs\giga_eawaf_jobs.txt,specialist,giga_eawaf_sirens_navals,{},{},{},{},{},{},0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,1121692237,Gigastructural Engineering & More (4.4),c:\steam\steamapps\workshop\content\281990\1121692237,giga_eawaf_sirens_scientist,common\pop_jobs\giga_eawaf_jobs.txt,ruler,giga_eawaf_sirens_scientists,{},{},{},{},{},{},0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
