role,build_plan_family,source_scope,colony_class,slots,selected_count,selected_objects,gross_role_output,net_role_output,output_physics_research,output_society_research,output_engineering_research,output_energy,output_minerals,output_consumer_goods,output_alloys,output_volatile_motes,output_exotic_gases,output_rare_crystals,output_food,output_unity,output_influence,output_trade,output_trade_value,output_sr_zro,output_sr_dark_matter,output_sr_living_metal,output_nanites,output_giga_sr_negative_mass,output_giga_sr_amb_megaconstruction,output_giga_sr_iodizium,output_giga_sr_sentient_metal,upkeep_physics_research,upkeep_society_research,upkeep_engineering_research,upkeep_energy,upkeep_minerals,upkeep_consumer_goods,upkeep_alloys,upkeep_volatile_motes,upkeep_exotic_gases,upkeep_rare_crystals,upkeep_food,upkeep_unity,upkeep_influence,upkeep_trade,upkeep_trade_value,upkeep_sr_zro,upkeep_sr_dark_matter,upkeep_sr_living_metal,upkeep_nanites,upkeep_giga_sr_negative_mass,upkeep_giga_sr_amb_megaconstruction,upkeep_giga_sr_iodizium,upkeep_giga_sr_sentient_metal,net_physics_research,net_society_research,net_engineering_research,net_energy,net_minerals,net_consumer_goods,net_alloys,net_volatile_motes,net_exotic_gases,net_rare_crystals,net_food,net_unity,net_influence,net_trade,net_trade_value,net_sr_zro,net_sr_dark_matter,net_sr_living_metal,net_nanites,net_giga_sr_negative_mass,net_giga_sr_amb_megaconstruction,net_giga_sr_iodizium,net_giga_sr_sentient_metal
factory_world,factory_world,build_plan_candidate_terminal_buildings_10_in_10_slots,building_slots_any_colony,10,10,building_affluence_center|building_junkheap|building_factory_efficiency_1|building_low_tech_scrap_refinery|building_underground_chemists|building_virtual_entertainment_studios|building_temple_of_prosperity|building_subversive_shrine|building_low_tech_admin_hub|building_research_upkeep_1,78.0,96.0,0.0,12.0,6.0,10.0,32.0,78.0,3.0,0.0,0.0,0.0,10.0,-18.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,-18.0,5.0,0.0,2.0,12.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,-58.0,32.0,96.0,-2.0,0.0,-2.0,-12.0,10.0,-18.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
factory_world,factory_world,build_plan_candidate_terminal_buildings_12_in_12_slots,building_slots_any_colony,12,12,building_affluence_center|building_junkheap|building_factory_efficiency_1|building_low_tech_scrap_refinery|building_underground_chemists|building_virtual_entertainment_studios|building_temple_of_prosperity|building_subversive_shrine|building_low_tech_admin_hub|building_research_upkeep_1|esc_building_reprocessing_plant|building_industrial_subsidiary,81.625,99.625,0.0,12.0,6.0,10.0,32.0,81.625,11.675,0.0,0.0,0.0,10.0,-18.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.2,3.2,-18.0,5.0,0.0,2.0,12.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,-66.2,28.8,99.625,6.675,0.0,-2.0,-12.0,10.0,-18.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
factory_world,factory_world,build_plan_candidate_terminal_buildings_6_in_6_slots,building_slots_any_colony,6,6,building_affluence_center|building_junkheap|building_factory_efficiency_1|building_low_tech_scrap_refinery|building_underground_chemists|building_virtual_entertainment_studios,73.0,73.0,0.0,0.0,0.0,0.0,22.0,73.0,3.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,5.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58.0,22.0,73.0,-2.0,0.0,0.0,-12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
factory_world,factory_world,build_plan_candidate_terminal_buildings_8_in_8_slots,building_slots_any_colony,8,8,building_affluence_center|building_junkheap|building_factory_efficiency_1|building_low_tech_scrap_refinery|building_underground_chemists|building_virtual_entertainment_studios|building_temple_of_prosperity|building_subversive_shrine,73.0,85.0,0.0,8.0,4.0,0.0,22.0,73.0,3.0,0.0,0.0,0.0,10.0,-8.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,-12.0,5.0,0.0,0.0,12.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,-62.0,22.0,85.0,-2.0,0.0,0.0,-12.0,10.0,-8.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
factory_world,factory_world,development_top_1,all_colony_classes,0,1,district:district_giga_birch_void_ktisma,5000.0,5000.0,0.0,0.0,0.0,10000.0,10000.0,5000.0,5000.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,10000.0,5000.0,5000.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
factory_world,factory_world,development_top_1,birch_world,0,1,district:district_giga_birch_void_ktisma,5000.0,5000.0,0.0,0.0,0.0,10000.0,10000.0,5000.0,5000.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,10000.0,5000.0,5000.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
factory_world,factory_world,development_top_1,frameworld,0,1,district:district_giga_frameworld_sanctuary_advanced,40.0,40.0,40.0,0.0,0.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,124.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,124.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
factory_world,factory_world,development_top_1,resort_world,0,1,zone:zone_resort_spiritual_retreat,0.0,6.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,-10.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
factory_world,factory_world,development_top_1,ring_world,0,1,district:district_srw_commercial,9.5,8.5,0.0,2.0,1.0,0.0,0.0,9.5,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,-1.0,-7.0,8.5,0.0,0.0,0.0,0.0,-10.5,-5.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
factory_world,factory_world,development_top_2,resort_world,0,2,zone:zone_resort_spiritual_retreat|zone:zone_resort_grand_museum,0.0,12.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
factory_world,factory_world,development_top_3,all_colony_classes,0,3,district:district_giga_birch_void_ktisma|district:district_giga_frameworld_sanctuary_advanced|district:district_giga_frameworld_sanctuary,5060.0,5060.0,60.0,0.0,0.0,10000.0,10000.0,5060.0,5060.0,0.0,0.0,0.0,10000.0,184.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,10000.0,10000.0,5060.0,5060.0,0.0,0.0,0.0,10000.0,184.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
factory_world,factory_world,development_top_3,frameworld,0,3,district:district_giga_frameworld_sanctuary_advanced|district:district_giga_frameworld_sanctuary|district:district_giga_frameworld_factory_advanced,70.0,70.0,60.0,0.0,0.0,0.0,0.0,70.0,60.0,0.0,0.0,0.0,0.0,184.6,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,-2.0,0.0,70.0,60.0,0.0,0.0,0.0,0.0,184.6,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
factory_world,factory_world,development_top_4,frameworld,0,4,district:district_giga_frameworld_sanctuary_advanced|district:district_giga_frameworld_sanctuary|district:district_giga_frameworld_factory_advanced|district:district_giga_frameworld_factory,75.0,75.0,60.0,0.0,0.0,0.0,0.0,75.0,60.0,0.0,0.0,0.0,0.0,184.6,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,-4.0,0.0,75.0,60.0,0.0,0.0,0.0,0.0,184.6,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
factory_world,factory_world,development_top_6,all_colony_classes,0,6,district:district_giga_birch_void_ktisma|district:district_giga_frameworld_sanctuary_advanced|district:district_giga_frameworld_sanctuary|district:district_giga_frameworld_factory_advanced|district:district_srw_commercial|zone:zone_resort_spiritual_retreat,5079.5,5084.5,60.0,6.0,3.0,10000.0,10000.0,5079.5,5060.0,0.0,0.0,0.0,10000.0,169.6,0.0,63.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,-5.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,6.0,3.0,9997.0,9993.0,5084.5,5060.0,0.0,0.0,0.0,9989.5,169.6,0.0,57.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
factory_world,factory_world,raw_terminal_buildings_10_in_10_slots,building_slots_any_colony,10,10,building_mem_lost_emperor_ancient_palace|building_giga_aeternum_leisure_center|building_affluence_center|building_organic_paradise|building_junkheap|building_factory_efficiency_1|building_low_tech_scrap_refinery|building_underground_chemists|building_virtual_entertainment_studios|building_temple_of_prosperity,857.25,859.1,523.0,505.9,504.0,1000.0,1022.0,857.25,523.0,15.0,15.0,15.0,1010.0,86.75,0.0,32.0,0.0,0.0,15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,10.5,-1.85,5.6,0.0,1.0,12.0,15.75,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,523.0,505.9,504.0,935.0,1011.5,859.1,517.4,15.0,14.0,3.0,994.25,86.75,0.0,28.0,0.0,0.0,15.1,0.0,-0.5,0.0,0.0,0.0,0.0
factory_world,factory_world,raw_terminal_buildings_12_in_12_slots,building_slots_any_colony,12,12,building_mem_lost_emperor_ancient_palace|building_giga_aeternum_leisure_center|building_affluence_center|building_organic_paradise|building_junkheap|building_factory_efficiency_1|building_low_tech_scrap_refinery|building_underground_chemists|building_virtual_entertainment_studios|building_temple_of_prosperity|building_subversive_shrine|building_low_tech_admin_hub,857.25,871.1,523.0,513.9,508.0,1000.0,1022.0,857.25,523.0,15.0,15.0,15.0,1010.0,72.75,0.0,84.0,0.0,0.0,15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,10.5,-13.85,5.6,0.0,1.0,12.0,15.75,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,523.0,513.9,508.0,932.0,1011.5,871.1,517.4,15.0,14.0,3.0,994.25,72.75,0.0,72.0,0.0,0.0,15.1,0.0,-0.5,0.0,0.0,0.0,0.0
factory_world,factory_world,raw_terminal_buildings_6_in_6_slots,building_slots_any_colony,6,6,building_mem_lost_emperor_ancient_palace|building_giga_aeternum_leisure_center|building_affluence_center|building_organic_paradise|building_junkheap|building_factory_efficiency_1,839.25,835.1,523.0,501.9,502.0,1000.0,1010.0,839.25,520.0,15.0,15.0,15.0,1010.0,90.75,0.0,6.0,0.0,0.0,15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,10.5,4.15,5.6,0.0,1.0,12.0,15.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,523.0,501.9,502.0,942.0,999.5,835.1,514.4,15.0,14.0,3.0,994.25,90.75,0.0,6.0,0.0,0.0,15.1,0.0,-0.5,0.0,0.0,0.0,0.0
factory_world,factory_world,raw_terminal_buildings_8_in_8_slots,building_slots_any_colony,8,8,building_mem_lost_emperor_ancient_palace|building_giga_aeternum_leisure_center|building_affluence_center|building_organic_paradise|building_junkheap|building_factory_efficiency_1|building_low_tech_scrap_refinery|building_underground_chemists,851.25,847.1,523.0,501.9,502.0,1000.0,1022.0,851.25,523.0,15.0,15.0,15.0,1010.0,90.75,0.0,6.0,0.0,0.0,15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,10.5,4.15,5.6,0.0,1.0,12.0,15.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,523.0,501.9,502.0,939.0,1011.5,847.1,517.4,15.0,14.0,3.0,994.25,90.75,0.0,6.0,0.0,0.0,15.1,0.0,-0.5,0.0,0.0,0.0,0.0
factory_world,factory_world,repeatable_terminal_buildings_10_in_10_slots,building_slots_any_colony,10,10,building_giga_aeternum_leisure_center|building_affluence_center|building_junkheap|building_factory_efficiency_1|building_low_tech_scrap_refinery|building_underground_chemists|building_virtual_entertainment_studios|building_temple_of_prosperity|building_subversive_shrine|building_low_tech_admin_hub,323.0,341.0,0.0,12.0,6.0,0.0,22.0,323.0,3.0,0.0,0.0,0.0,10.0,-18.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,-18.0,5.0,0.0,0.0,12.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,-63.0,22.0,341.0,-2.0,0.0,0.0,-12.0,10.0,-18.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
factory_world,factory_world,repeatable_terminal_buildings_12_in_12_slots,building_slots_any_colony,12,12,building_giga_aeternum_leisure_center|building_affluence_center|building_junkheap|building_factory_efficiency_1|building_low_tech_scrap_refinery|building_underground_chemists|building_virtual_entertainment_studios|building_temple_of_prosperity|building_subversive_shrine|building_low_tech_admin_hub|building_research_upkeep_1|building_primitive_factory,332.0,350.0,0.0,12.0,6.0,10.0,32.0,332.0,5.0,0.0,0.0,0.0,10.0,-18.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,8.0,-18.0,5.0,0.0,2.0,12.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,-58.0,24.0,350.0,0.0,0.0,-2.0,-12.0,10.0,-18.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
factory_world,factory_world,repeatable_terminal_buildings_6_in_6_slots,building_slots_any_colony,6,6,building_giga_aeternum_leisure_center|building_affluence_center|building_junkheap|building_factory_efficiency_1|building_low_tech_scrap_refinery|building_underground_chemists,317.0,317.0,0.0,0.0,0.0,0.0,22.0,317.0,3.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,5.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-56.0,22.0,317.0,-2.0,0.0,0.0,-12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
factory_world,factory_world,repeatable_terminal_buildings_8_in_8_slots,building_slots_any_colony,8,8,building_giga_aeternum_leisure_center|building_affluence_center|building_junkheap|building_factory_efficiency_1|building_low_tech_scrap_refinery|building_underground_chemists|building_virtual_entertainment_studios|building_temple_of_prosperity,323.0,329.0,0.0,4.0,2.0,0.0,22.0,323.0,3.0,0.0,0.0,0.0,10.0,-4.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,-6.0,5.0,0.0,0.0,12.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,-60.0,22.0,329.0,-2.0,0.0,0.0,-12.0,10.0,-4.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
forge_world,forge_world,build_plan_candidate_terminal_buildings_10_in_10_slots,building_slots_any_colony,10,10,building_giga_gas_giant_habitation_module|building_nano_forge|building_giga_pcc_scrap_pile|building_giga_interstellar_hydroponic_farm|building_nanotech_cauldron|building_foundry_efficiency_1|esc_building_reprocessing_plant|building_wet_td_bio_lab|building_materiality_engine|building_low_tech_scrap_refinery,152.675,147.675,49.5,18.75,0.0,312.0,232.0,8.625,152.675,0.0,0.0,0.0,209.0,0.0,0.0,110.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.2,48.2,7.5,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,49.5,18.75,0.0,141.8,183.8,1.125,147.675,-12.0,0.0,0.0,209.0,0.0,0.0,110.0,0.0,-7.0,0.9,0.0,-3.0,0.0,0.0,0.0,0.0
forge_world,forge_world,build_plan_candidate_terminal_buildings_12_in_12_slots,building_slots_any_colony,12,12,building_giga_gas_giant_habitation_module|building_nano_forge|building_giga_pcc_scrap_pile|building_giga_interstellar_hydroponic_farm|building_nanotech_cauldron|building_foundry_efficiency_1|esc_building_reprocessing_plant|building_wet_td_bio_lab|building_materiality_engine|building_low_tech_scrap_refinery|building_supercon_lab|building_storm_lab,158.675,153.675,92.25,28.125,9.0,312.0,244.0,8.625,158.675,0.0,0.0,0.0,209.0,0.0,0.0,110.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2,93.2,14.625,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,0.0,0.0,5.25,0.0,0.0,0.0,0.0,92.25,28.125,9.0,100.8,150.8,-6.0,153.675,-12.0,0.0,0.0,209.0,0.0,0.0,110.0,0.0,-11.5,1.8,0.0,-5.25,0.0,0.0,0.0,0.0
forge_world,forge_world,build_plan_candidate_terminal_buildings_6_in_6_slots,building_slots_any_colony,6,6,building_giga_gas_giant_habitation_module|building_nano_forge|building_giga_pcc_scrap_pile|building_giga_interstellar_hydroponic_farm|building_nanotech_cauldron|building_foundry_efficiency_1,130.0,125.0,0.0,0.0,0.0,312.0,196.0,0.0,130.0,0.0,0.0,0.0,209.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,0.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,196.0,0.0,125.0,-12.0,0.0,0.0,209.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0
forge_world,forge_world,build_plan_candidate_terminal_buildings_8_in_8_slots,building_slots_any_colony,8,8,building_giga_gas_giant_habitation_module|building_nano_forge|building_giga_pcc_scrap_pile|building_giga_interstellar_hydroponic_farm|building_nanotech_cauldron|building_foundry_efficiency_1|esc_building_reprocessing_plant|building_wet_td_bio_lab,143.675,138.675,49.5,18.75,0.0,312.0,208.0,2.625,143.675,0.0,0.0,0.0,209.0,0.0,0.0,110.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.2,48.2,7.5,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,49.5,18.75,0.0,142.8,159.8,-4.875,138.675,-12.0,0.0,0.0,209.0,0.0,0.0,110.0,0.0,-6.0,0.9,0.0,-3.0,0.0,0.0,0.0,0.0
forge_world,forge_world,development_top_1,all_colony_classes,0,1,district:district_giga_birch_void_ktisma,5000.0,5000.0,0.0,0.0,0.0,10000.0,10000.0,5000.0,5000.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,10000.0,5000.0,5000.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
forge_world,forge_world,development_top_1,birch_world,0,1,district:district_giga_birch_void_ktisma,5000.0,5000.0,0.0,0.0,0.0,10000.0,10000.0,5000.0,5000.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,10000.0,5000.0,5000.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
forge_world,forge_world,development_top_1,frameworld,0,1,district:district_giga_frameworld_sanctuary_advanced,40.0,40.0,40.0,0.0,0.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,124.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,124.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
forge_world,forge_world,development_top_1,generic_planet_or_special,0,1,district:district_rw_science,50.0,50.0,427.5,165.0,160.0,0.0,100.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,512.5,97.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,427.5,165.0,160.0,-375.0,-412.5,-97.5,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,8.0,0.0,-40.0,0.0,0.0,0.0,0.0
forge_world,forge_world,development_top_1,habitat,0,1,district:district_giga_hab_city,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.07,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.01,0.0,0.0,0.0,0.07,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
forge_world,forge_world,development_top_3,all_colony_classes,0,3,district:district_giga_birch_void_ktisma|district:district_rw_science|district:district_giga_frameworld_sanctuary_advanced,5090.0,5090.0,467.5,165.0,160.0,10000.0,10100.0,5040.0,5090.0,0.0,0.0,0.0,10000.0,124.4,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,512.5,97.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,467.5,165.0,160.0,9625.0,9587.5,4942.5,5090.0,0.0,0.0,0.0,10000.0,124.4,0.0,0.0,0.0,-50.0,8.0,0.0,-40.0,0.0,0.0,0.0,0.0
forge_world,forge_world,development_top_3,frameworld,0,3,district:district_giga_frameworld_sanctuary_advanced|district:district_giga_frameworld_sanctuary|district:district_giga_frameworld_foundry_advanced,74.0,74.0,60.0,0.0,0.0,0.0,0.0,60.0,74.0,0.0,0.0,0.0,0.0,184.6,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,-22.0,0.0,60.0,74.0,0.0,0.0,0.0,0.0,184.6,0.0,0.01,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0
