scope,check,status,object_name,source_file,decision_eligible,data_quality,build_cost_value,unresolved_symbols,market_unpriced_resources,reason
row,decision_eligible_cost,ok,nidavellir_forge_1,common/megastructures/zz_i_nidavellir_forge.txt,yes,resolved,20000.0,,unity=10000,decision-eligible rows have positive build cost or the row is audit-only
row,decision_eligible_unresolved_symbols,ok,nidavellir_forge_1,common/megastructures/zz_i_nidavellir_forge.txt,yes,resolved,20000.0,,unity=10000,decision-eligible row has no unresolved symbols
row,decision_eligible_market_unpriced_resources,warning,nidavellir_forge_1,common/megastructures/zz_i_nidavellir_forge.txt,yes,resolved,20000.0,,unity=10000,nidavellir_forge_1 keeps non-market resources as bottleneck notes: unity=10000
row,decision_eligible_data_quality,ok,ehof_presphere_dyson,common/megastructures/zz_e_preservation_sphere.txt,yes,resolved,700000.0,,giga_sr_negative_mass=1000;influence=1,decision eligibility matches resolved data quality
row,decision_eligible_cost,ok,ehof_presphere_dyson,common/megastructures/zz_e_preservation_sphere.txt,yes,resolved,700000.0,,giga_sr_negative_mass=1000;influence=1,decision-eligible rows have positive build cost or the row is audit-only
row,decision_eligible_unresolved_symbols,ok,ehof_presphere_dyson,common/megastructures/zz_e_preservation_sphere.txt,yes,resolved,700000.0,,giga_sr_negative_mass=1000;influence=1,decision-eligible row has no unresolved symbols
row,decision_eligible_market_unpriced_resources,warning,ehof_presphere_dyson,common/megastructures/zz_e_preservation_sphere.txt,yes,resolved,700000.0,,giga_sr_negative_mass=1000;influence=1,ehof_presphere_dyson keeps non-market resources as bottleneck notes: giga_sr_negative_mass=1000;influence=1
row,decision_eligible_data_quality,ok,dyson_sphere_2_o_star,common/megastructures/zz_e_dyson_sphere_o_star.txt,yes,resolved,56250.0,,unity=22500,decision eligibility matches resolved data quality
row,decision_eligible_cost,ok,dyson_sphere_2_o_star,common/megastructures/zz_e_dyson_sphere_o_star.txt,yes,resolved,56250.0,,unity=22500,decision-eligible rows have positive build cost or the row is audit-only
row,decision_eligible_unresolved_symbols,ok,dyson_sphere_2_o_star,common/megastructures/zz_e_dyson_sphere_o_star.txt,yes,resolved,56250.0,,unity=22500,decision-eligible row has no unresolved symbols
row,decision_eligible_market_unpriced_resources,warning,dyson_sphere_2_o_star,common/megastructures/zz_e_dyson_sphere_o_star.txt,yes,resolved,56250.0,,unity=22500,dyson_sphere_2_o_star keeps non-market resources as bottleneck notes: unity=22500
row,decision_eligible_data_quality,ok,dyson_sphere_2,common/megastructures/zz_e_dyson_sphere.txt,yes,resolved,12500.0,,unity=5000,decision eligibility matches resolved data quality
row,decision_eligible_cost,ok,dyson_sphere_2,common/megastructures/zz_e_dyson_sphere.txt,yes,resolved,12500.0,,unity=5000,decision-eligible rows have positive build cost or the row is audit-only
row,decision_eligible_unresolved_symbols,ok,dyson_sphere_2,common/megastructures/zz_e_dyson_sphere.txt,yes,resolved,12500.0,,unity=5000,decision-eligible row has no unresolved symbols
row,decision_eligible_market_unpriced_resources,warning,dyson_sphere_2,common/megastructures/zz_e_dyson_sphere.txt,yes,resolved,12500.0,,unity=5000,dyson_sphere_2 keeps non-market resources as bottleneck notes: unity=5000
row,decision_eligible_data_quality,ok,dyson_sphere_2_a_star,common/megastructures/zz_e_dyson_sphere_scaling.txt,yes,resolved,18750.0,,unity=7500,decision eligibility matches resolved data quality
row,decision_eligible_cost,ok,dyson_sphere_2_a_star,common/megastructures/zz_e_dyson_sphere_scaling.txt,yes,resolved,18750.0,,unity=7500,decision-eligible rows have positive build cost or the row is audit-only
row,decision_eligible_unresolved_symbols,ok,dyson_sphere_2_a_star,common/megastructures/zz_e_dyson_sphere_scaling.txt,yes,resolved,18750.0,,unity=7500,decision-eligible row has no unresolved symbols
row,decision_eligible_market_unpriced_resources,warning,dyson_sphere_2_a_star,common/megastructures/zz_e_dyson_sphere_scaling.txt,yes,resolved,18750.0,,unity=7500,dyson_sphere_2_a_star keeps non-market resources as bottleneck notes: unity=7500
row,decision_eligible_data_quality,ok,dyson_sphere_2_a_star_swarm,common/megastructures/zz_e_dyson_sphere_scaling.txt,yes,resolved,18750.0,,unity=7500,decision eligibility matches resolved data quality
row,decision_eligible_cost,ok,dyson_sphere_2_a_star_swarm,common/megastructures/zz_e_dyson_sphere_scaling.txt,yes,resolved,18750.0,,unity=7500,decision-eligible rows have positive build cost or the row is audit-only
row,decision_eligible_unresolved_symbols,ok,dyson_sphere_2_a_star_swarm,common/megastructures/zz_e_dyson_sphere_scaling.txt,yes,resolved,18750.0,,unity=7500,decision-eligible row has no unresolved symbols
row,decision_eligible_market_unpriced_resources,warning,dyson_sphere_2_a_star_swarm,common/megastructures/zz_e_dyson_sphere_scaling.txt,yes,resolved,18750.0,,unity=7500,dyson_sphere_2_a_star_swarm keeps non-market resources as bottleneck notes: unity=7500
row,decision_eligible_data_quality,ok,dyson_sphere_2_b_star,common/megastructures/zz_e_dyson_sphere_scaling.txt,yes,resolved,31250.0,,unity=12500,decision eligibility matches resolved data quality
row,decision_eligible_cost,ok,dyson_sphere_2_b_star,common/megastructures/zz_e_dyson_sphere_scaling.txt,yes,resolved,31250.0,,unity=12500,decision-eligible rows have positive build cost or the row is audit-only
row,decision_eligible_unresolved_symbols,ok,dyson_sphere_2_b_star,common/megastructures/zz_e_dyson_sphere_scaling.txt,yes,resolved,31250.0,,unity=12500,decision-eligible row has no unresolved symbols
row,decision_eligible_market_unpriced_resources,warning,dyson_sphere_2_b_star,common/megastructures/zz_e_dyson_sphere_scaling.txt,yes,resolved,31250.0,,unity=12500,dyson_sphere_2_b_star keeps non-market resources as bottleneck notes: unity=12500
row,decision_eligible_data_quality,ok,dyson_sphere_2_b_star_swarm,common/megastructures/zz_e_dyson_sphere_scaling.txt,yes,resolved,31250.0,,unity=12500,decision eligibility matches resolved data quality
row,decision_eligible_cost,ok,dyson_sphere_2_b_star_swarm,common/megastructures/zz_e_dyson_sphere_scaling.txt,yes,resolved,31250.0,,unity=12500,decision-eligible rows have positive build cost or the row is audit-only
row,decision_eligible_unresolved_symbols,ok,dyson_sphere_2_b_star_swarm,common/megastructures/zz_e_dyson_sphere_scaling.txt,yes,resolved,31250.0,,unity=12500,decision-eligible row has no unresolved symbols
row,decision_eligible_market_unpriced_resources,warning,dyson_sphere_2_b_star_swarm,common/megastructures/zz_e_dyson_sphere_scaling.txt,yes,resolved,31250.0,,unity=12500,dyson_sphere_2_b_star_swarm keeps non-market resources as bottleneck notes: unity=12500
row,decision_eligible_data_quality,ok,dyson_sphere_2_f_star,common/megastructures/zz_e_dyson_sphere_scaling.txt,yes,resolved,15625.0,,unity=6250,decision eligibility matches resolved data quality
row,decision_eligible_cost,ok,dyson_sphere_2_f_star,common/megastructures/zz_e_dyson_sphere_scaling.txt,yes,resolved,15625.0,,unity=6250,decision-eligible rows have positive build cost or the row is audit-only
row,decision_eligible_unresolved_symbols,ok,dyson_sphere_2_f_star,common/megastructures/zz_e_dyson_sphere_scaling.txt,yes,resolved,15625.0,,unity=6250,decision-eligible row has no unresolved symbols
row,decision_eligible_market_unpriced_resources,warning,dyson_sphere_2_f_star,common/megastructures/zz_e_dyson_sphere_scaling.txt,yes,resolved,15625.0,,unity=6250,dyson_sphere_2_f_star keeps non-market resources as bottleneck notes: unity=6250
row,decision_eligible_data_quality,ok,dyson_sphere_2_f_star_swarm,common/megastructures/zz_e_dyson_sphere_scaling.txt,yes,resolved,15625.0,,unity=6250,decision eligibility matches resolved data quality
row,decision_eligible_cost,ok,dyson_sphere_2_f_star_swarm,common/megastructures/zz_e_dyson_sphere_scaling.txt,yes,resolved,15625.0,,unity=6250,decision-eligible rows have positive build cost or the row is audit-only
row,decision_eligible_unresolved_symbols,ok,dyson_sphere_2_f_star_swarm,common/megastructures/zz_e_dyson_sphere_scaling.txt,yes,resolved,15625.0,,unity=6250,decision-eligible row has no unresolved symbols
row,decision_eligible_market_unpriced_resources,warning,dyson_sphere_2_f_star_swarm,common/megastructures/zz_e_dyson_sphere_scaling.txt,yes,resolved,15625.0,,unity=6250,dyson_sphere_2_f_star_swarm keeps non-market resources as bottleneck notes: unity=6250
row,decision_eligible_data_quality,ok,dyson_sphere_2_g_star,common/megastructures/zz_e_dyson_sphere_scaling.txt,yes,resolved,12500.0,,unity=5000,decision eligibility matches resolved data quality
row,decision_eligible_cost,ok,dyson_sphere_2_g_star,common/megastructures/zz_e_dyson_sphere_scaling.txt,yes,resolved,12500.0,,unity=5000,decision-eligible rows have positive build cost or the row is audit-only
row,decision_eligible_unresolved_symbols,ok,dyson_sphere_2_g_star,common/megastructures/zz_e_dyson_sphere_scaling.txt,yes,resolved,12500.0,,unity=5000,decision-eligible row has no unresolved symbols
row,decision_eligible_market_unpriced_resources,warning,dyson_sphere_2_g_star,common/megastructures/zz_e_dyson_sphere_scaling.txt,yes,resolved,12500.0,,unity=5000,dyson_sphere_2_g_star keeps non-market resources as bottleneck notes: unity=5000
row,decision_eligible_data_quality,ok,dyson_sphere_2_g_star_swarm,common/megastructures/zz_e_dyson_sphere_scaling.txt,yes,resolved,12500.0,,unity=5000,decision eligibility matches resolved data quality
row,decision_eligible_cost,ok,dyson_sphere_2_g_star_swarm,common/megastructures/zz_e_dyson_sphere_scaling.txt,yes,resolved,12500.0,,unity=5000,decision-eligible rows have positive build cost or the row is audit-only
row,decision_eligible_unresolved_symbols,ok,dyson_sphere_2_g_star_swarm,common/megastructures/zz_e_dyson_sphere_scaling.txt,yes,resolved,12500.0,,unity=5000,decision-eligible row has no unresolved symbols
row,decision_eligible_market_unpriced_resources,warning,dyson_sphere_2_g_star_swarm,common/megastructures/zz_e_dyson_sphere_scaling.txt,yes,resolved,12500.0,,unity=5000,dyson_sphere_2_g_star_swarm keeps non-market resources as bottleneck notes: unity=5000
row,decision_eligible_data_quality,ok,dyson_sphere_2_k_star,common/megastructures/zz_e_dyson_sphere_scaling.txt,yes,resolved,9375.0,,unity=3750,decision eligibility matches resolved data quality
row,decision_eligible_cost,ok,dyson_sphere_2_k_star,common/megastructures/zz_e_dyson_sphere_scaling.txt,yes,resolved,9375.0,,unity=3750,decision-eligible rows have positive build cost or the row is audit-only
row,decision_eligible_unresolved_symbols,ok,dyson_sphere_2_k_star,common/megastructures/zz_e_dyson_sphere_scaling.txt,yes,resolved,9375.0,,unity=3750,decision-eligible row has no unresolved symbols
row,decision_eligible_market_unpriced_resources,warning,dyson_sphere_2_k_star,common/megastructures/zz_e_dyson_sphere_scaling.txt,yes,resolved,9375.0,,unity=3750,dyson_sphere_2_k_star keeps non-market resources as bottleneck notes: unity=3750
row,decision_eligible_data_quality,ok,dyson_sphere_2_k_star_swarm,common/megastructures/zz_e_dyson_sphere_scaling.txt,yes,resolved,9375.0,,unity=3750,decision eligibility matches resolved data quality
row,decision_eligible_cost,ok,dyson_sphere_2_k_star_swarm,common/megastructures/zz_e_dyson_sphere_scaling.txt,yes,resolved,9375.0,,unity=3750,decision-eligible rows have positive build cost or the row is audit-only
row,decision_eligible_unresolved_symbols,ok,dyson_sphere_2_k_star_swarm,common/megastructures/zz_e_dyson_sphere_scaling.txt,yes,resolved,9375.0,,unity=3750,decision-eligible row has no unresolved symbols
row,decision_eligible_market_unpriced_resources,warning,dyson_sphere_2_k_star_swarm,common/megastructures/zz_e_dyson_sphere_scaling.txt,yes,resolved,9375.0,,unity=3750,dyson_sphere_2_k_star_swarm keeps non-market resources as bottleneck notes: unity=3750
row,decision_eligible_data_quality,ok,dyson_sphere_2_m_giant_star,common/megastructures/zz_e_dyson_sphere_scaling.txt,yes,resolved,25000.0,,unity=10000,decision eligibility matches resolved data quality
row,decision_eligible_cost,ok,dyson_sphere_2_m_giant_star,common/megastructures/zz_e_dyson_sphere_scaling.txt,yes,resolved,25000.0,,unity=10000,decision-eligible rows have positive build cost or the row is audit-only
row,decision_eligible_unresolved_symbols,ok,dyson_sphere_2_m_giant_star,common/megastructures/zz_e_dyson_sphere_scaling.txt,yes,resolved,25000.0,,unity=10000,decision-eligible row has no unresolved symbols
row,decision_eligible_market_unpriced_resources,warning,dyson_sphere_2_m_giant_star,common/megastructures/zz_e_dyson_sphere_scaling.txt,yes,resolved,25000.0,,unity=10000,dyson_sphere_2_m_giant_star keeps non-market resources as bottleneck notes: unity=10000
row,decision_eligible_data_quality,ok,dyson_sphere_2_m_giant_star_swarm,common/megastructures/zz_e_dyson_sphere_scaling.txt,yes,resolved,25000.0,,unity=10000,decision eligibility matches resolved data quality
row,decision_eligible_cost,ok,dyson_sphere_2_m_giant_star_swarm,common/megastructures/zz_e_dyson_sphere_scaling.txt,yes,resolved,25000.0,,unity=10000,decision-eligible rows have positive build cost or the row is audit-only
row,decision_eligible_unresolved_symbols,ok,dyson_sphere_2_m_giant_star_swarm,common/megastructures/zz_e_dyson_sphere_scaling.txt,yes,resolved,25000.0,,unity=10000,decision-eligible row has no unresolved symbols
row,decision_eligible_market_unpriced_resources,warning,dyson_sphere_2_m_giant_star_swarm,common/megastructures/zz_e_dyson_sphere_scaling.txt,yes,resolved,25000.0,,unity=10000,dyson_sphere_2_m_giant_star_swarm keeps non-market resources as bottleneck notes: unity=10000
row,decision_eligible_data_quality,ok,dyson_sphere_2_m_star,common/megastructures/zz_e_dyson_sphere_scaling.txt,yes,resolved,6250.0,,unity=2500,decision eligibility matches resolved data quality
row,decision_eligible_cost,ok,dyson_sphere_2_m_star,common/megastructures/zz_e_dyson_sphere_scaling.txt,yes,resolved,6250.0,,unity=2500,decision-eligible rows have positive build cost or the row is audit-only
row,decision_eligible_unresolved_symbols,ok,dyson_sphere_2_m_star,common/megastructures/zz_e_dyson_sphere_scaling.txt,yes,resolved,6250.0,,unity=2500,decision-eligible row has no unresolved symbols
row,decision_eligible_market_unpriced_resources,warning,dyson_sphere_2_m_star,common/megastructures/zz_e_dyson_sphere_scaling.txt,yes,resolved,6250.0,,unity=2500,dyson_sphere_2_m_star keeps non-market resources as bottleneck notes: unity=2500
row,decision_eligible_data_quality,ok,dyson_sphere_2_m_star_swarm,common/megastructures/zz_e_dyson_sphere_scaling.txt,yes,resolved,6250.0,,unity=2500,decision eligibility matches resolved data quality
row,decision_eligible_cost,ok,dyson_sphere_2_m_star_swarm,common/megastructures/zz_e_dyson_sphere_scaling.txt,yes,resolved,6250.0,,unity=2500,decision-eligible rows have positive build cost or the row is audit-only
row,decision_eligible_unresolved_symbols,ok,dyson_sphere_2_m_star_swarm,common/megastructures/zz_e_dyson_sphere_scaling.txt,yes,resolved,6250.0,,unity=2500,decision-eligible row has no unresolved symbols
row,decision_eligible_market_unpriced_resources,warning,dyson_sphere_2_m_star_swarm,common/megastructures/zz_e_dyson_sphere_scaling.txt,yes,resolved,6250.0,,unity=2500,dyson_sphere_2_m_star_swarm keeps non-market resources as bottleneck notes: unity=2500
row,decision_eligible_data_quality,ok,hrae_mc_3,common/megastructures/zz_i_hrae_mc.txt,yes,resolved,25000.0,,unity=10000;physics_research=500,decision eligibility matches resolved data quality
row,decision_eligible_cost,ok,hrae_mc_3,common/megastructures/zz_i_hrae_mc.txt,yes,resolved,25000.0,,unity=10000;physics_research=500,decision-eligible rows have positive build cost or the row is audit-only
row,decision_eligible_unresolved_symbols,ok,hrae_mc_3,common/megastructures/zz_i_hrae_mc.txt,yes,resolved,25000.0,,unity=10000;physics_research=500,decision-eligible row has no unresolved symbols
row,decision_eligible_market_unpriced_resources,warning,hrae_mc_3,common/megastructures/zz_i_hrae_mc.txt,yes,resolved,25000.0,,unity=10000;physics_research=500,hrae_mc_3 keeps non-market resources as bottleneck notes: unity=10000;physics_research=500
row,decision_eligible_data_quality,ok,hrae_mc_2,common/megastructures/zz_i_hrae_mc.txt,yes,resolved,25000.0,,unity=10000,decision eligibility matches resolved data quality
row,decision_eligible_cost,ok,hrae_mc_2,common/megastructures/zz_i_hrae_mc.txt,yes,resolved,25000.0,,unity=10000,decision-eligible rows have positive build cost or the row is audit-only
row,decision_eligible_unresolved_symbols,ok,hrae_mc_2,common/megastructures/zz_i_hrae_mc.txt,yes,resolved,25000.0,,unity=10000,decision-eligible row has no unresolved symbols
row,decision_eligible_market_unpriced_resources,warning,hrae_mc_2,common/megastructures/zz_i_hrae_mc.txt,yes,resolved,25000.0,,unity=10000,hrae_mc_2 keeps non-market resources as bottleneck notes: unity=10000
row,decision_eligible_data_quality,ok,mega_shipyard_3,common/megastructures/11_mega_shipyard.txt,yes,resolved,11250.0,,unity=2500,decision eligibility matches resolved data quality
row,decision_eligible_cost,ok,mega_shipyard_3,common/megastructures/11_mega_shipyard.txt,yes,resolved,11250.0,,unity=2500,decision-eligible rows have positive build cost or the row is audit-only
row,decision_eligible_unresolved_symbols,ok,mega_shipyard_3,common/megastructures/11_mega_shipyard.txt,yes,resolved,11250.0,,unity=2500,decision-eligible row has no unresolved symbols
row,decision_eligible_market_unpriced_resources,warning,mega_shipyard_3,common/megastructures/11_mega_shipyard.txt,yes,resolved,11250.0,,unity=2500,mega_shipyard_3 keeps non-market resources as bottleneck notes: unity=2500
row,decision_eligible_data_quality,ok,mega_shipyard_2,common/megastructures/11_mega_shipyard.txt,yes,resolved,11250.0,,unity=2500,decision eligibility matches resolved data quality
row,decision_eligible_cost,ok,mega_shipyard_2,common/megastructures/11_mega_shipyard.txt,yes,resolved,11250.0,,unity=2500,decision-eligible rows have positive build cost or the row is audit-only
row,decision_eligible_unresolved_symbols,ok,mega_shipyard_2,common/megastructures/11_mega_shipyard.txt,yes,resolved,11250.0,,unity=2500,decision-eligible row has no unresolved symbols
row,decision_eligible_market_unpriced_resources,warning,mega_shipyard_2,common/megastructures/11_mega_shipyard.txt,yes,resolved,11250.0,,unity=2500,mega_shipyard_2 keeps non-market resources as bottleneck notes: unity=2500
row,decision_eligible_data_quality,ok,mega_shipyard_1,common/megastructures/11_mega_shipyard.txt,yes,resolved,11250.0,,unity=2500,decision eligibility matches resolved data quality
row,decision_eligible_cost,ok,mega_shipyard_1,common/megastructures/11_mega_shipyard.txt,yes,resolved,11250.0,,unity=2500,decision-eligible rows have positive build cost or the row is audit-only
row,decision_eligible_unresolved_symbols,ok,mega_shipyard_1,common/megastructures/11_mega_shipyard.txt,yes,resolved,11250.0,,unity=2500,decision-eligible row has no unresolved symbols
row,decision_eligible_market_unpriced_resources,warning,mega_shipyard_1,common/megastructures/11_mega_shipyard.txt,yes,resolved,11250.0,,unity=2500,mega_shipyard_1 keeps non-market resources as bottleneck notes: unity=2500
row,decision_eligible_data_quality,ok,mega_shipyard_3,common/megastructures/zz_e_mega_shipyard.txt,yes,resolved,11250.0,,unity=2500,decision eligibility matches resolved data quality
row,decision_eligible_cost,ok,mega_shipyard_3,common/megastructures/zz_e_mega_shipyard.txt,yes,resolved,11250.0,,unity=2500,decision-eligible rows have positive build cost or the row is audit-only
row,decision_eligible_unresolved_symbols,ok,mega_shipyard_3,common/megastructures/zz_e_mega_shipyard.txt,yes,resolved,11250.0,,unity=2500,decision-eligible row has no unresolved symbols
row,decision_eligible_market_unpriced_resources,warning,mega_shipyard_3,common/megastructures/zz_e_mega_shipyard.txt,yes,resolved,11250.0,,unity=2500,mega_shipyard_3 keeps non-market resources as bottleneck notes: unity=2500
row,decision_eligible_data_quality,ok,matrioshka_brain_5_o_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,247500.0,,giga_sr_bulk_matter=225;unity=45000;influence=4.5;physics_research=5000;society_research=5000;engineering_research=5000,decision eligibility matches resolved data quality
row,decision_eligible_cost,ok,matrioshka_brain_5_o_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,247500.0,,giga_sr_bulk_matter=225;unity=45000;influence=4.5;physics_research=5000;society_research=5000;engineering_research=5000,decision-eligible rows have positive build cost or the row is audit-only
row,decision_eligible_unresolved_symbols,ok,matrioshka_brain_5_o_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,247500.0,,giga_sr_bulk_matter=225;unity=45000;influence=4.5;physics_research=5000;society_research=5000;engineering_research=5000,decision-eligible row has no unresolved symbols
row,decision_eligible_market_unpriced_resources,warning,matrioshka_brain_5_o_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,247500.0,,giga_sr_bulk_matter=225;unity=45000;influence=4.5;physics_research=5000;society_research=5000;engineering_research=5000,matrioshka_brain_5_o_star keeps non-market resources as bottleneck notes: giga_sr_bulk_matter=225;unity=45000;influence=4.5;physics_research=5000;society_research=5000;engineering_research=5000
row,decision_eligible_data_quality,ok,matrioshka_brain_5_a_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,82500.0,,giga_sr_bulk_matter=75;unity=15000;influence=1.8;physics_research=1500;society_research=1500;engineering_research=1500,decision eligibility matches resolved data quality
row,decision_eligible_cost,ok,matrioshka_brain_5_a_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,82500.0,,giga_sr_bulk_matter=75;unity=15000;influence=1.8;physics_research=1500;society_research=1500;engineering_research=1500,decision-eligible rows have positive build cost or the row is audit-only
row,decision_eligible_unresolved_symbols,ok,matrioshka_brain_5_a_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,82500.0,,giga_sr_bulk_matter=75;unity=15000;influence=1.8;physics_research=1500;society_research=1500;engineering_research=1500,decision-eligible row has no unresolved symbols
row,decision_eligible_market_unpriced_resources,warning,matrioshka_brain_5_a_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,82500.0,,giga_sr_bulk_matter=75;unity=15000;influence=1.8;physics_research=1500;society_research=1500;engineering_research=1500,matrioshka_brain_5_a_star keeps non-market resources as bottleneck notes: giga_sr_bulk_matter=75;unity=15000;influence=1.8;physics_research=1500;society_research=1500;engineering_research=1500
row,decision_eligible_data_quality,ok,matrioshka_brain_5_b_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,137500.0,,giga_sr_bulk_matter=125;unity=25000;influence=2.25;physics_research=2500;society_research=2500;engineering_research=2500,decision eligibility matches resolved data quality
row,decision_eligible_cost,ok,matrioshka_brain_5_b_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,137500.0,,giga_sr_bulk_matter=125;unity=25000;influence=2.25;physics_research=2500;society_research=2500;engineering_research=2500,decision-eligible rows have positive build cost or the row is audit-only
row,decision_eligible_unresolved_symbols,ok,matrioshka_brain_5_b_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,137500.0,,giga_sr_bulk_matter=125;unity=25000;influence=2.25;physics_research=2500;society_research=2500;engineering_research=2500,decision-eligible row has no unresolved symbols
row,decision_eligible_market_unpriced_resources,warning,matrioshka_brain_5_b_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,137500.0,,giga_sr_bulk_matter=125;unity=25000;influence=2.25;physics_research=2500;society_research=2500;engineering_research=2500,matrioshka_brain_5_b_star keeps non-market resources as bottleneck notes: giga_sr_bulk_matter=125;unity=25000;influence=2.25;physics_research=2500;society_research=2500;engineering_research=2500
row,decision_eligible_data_quality,ok,matrioshka_brain_5_f_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,68750.0,,giga_sr_bulk_matter=62.5;unity=12500;influence=1.65;physics_research=1250;society_research=1250;engineering_research=1250,decision eligibility matches resolved data quality
row,decision_eligible_cost,ok,matrioshka_brain_5_f_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,68750.0,,giga_sr_bulk_matter=62.5;unity=12500;influence=1.65;physics_research=1250;society_research=1250;engineering_research=1250,decision-eligible rows have positive build cost or the row is audit-only
row,decision_eligible_unresolved_symbols,ok,matrioshka_brain_5_f_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,68750.0,,giga_sr_bulk_matter=62.5;unity=12500;influence=1.65;physics_research=1250;society_research=1250;engineering_research=1250,decision-eligible row has no unresolved symbols
row,decision_eligible_market_unpriced_resources,warning,matrioshka_brain_5_f_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,68750.0,,giga_sr_bulk_matter=62.5;unity=12500;influence=1.65;physics_research=1250;society_research=1250;engineering_research=1250,matrioshka_brain_5_f_star keeps non-market resources as bottleneck notes: giga_sr_bulk_matter=62.5;unity=12500;influence=1.65;physics_research=1250;society_research=1250;engineering_research=1250
row,decision_eligible_data_quality,ok,matrioshka_brain_5_g_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,55000.0,,giga_sr_bulk_matter=50;unity=10000;influence=1.5;physics_research=1000;society_research=1000;engineering_research=1000,decision eligibility matches resolved data quality
row,decision_eligible_cost,ok,matrioshka_brain_5_g_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,55000.0,,giga_sr_bulk_matter=50;unity=10000;influence=1.5;physics_research=1000;society_research=1000;engineering_research=1000,decision-eligible rows have positive build cost or the row is audit-only
row,decision_eligible_unresolved_symbols,ok,matrioshka_brain_5_g_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,55000.0,,giga_sr_bulk_matter=50;unity=10000;influence=1.5;physics_research=1000;society_research=1000;engineering_research=1000,decision-eligible row has no unresolved symbols
row,decision_eligible_market_unpriced_resources,warning,matrioshka_brain_5_g_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,55000.0,,giga_sr_bulk_matter=50;unity=10000;influence=1.5;physics_research=1000;society_research=1000;engineering_research=1000,matrioshka_brain_5_g_star keeps non-market resources as bottleneck notes: giga_sr_bulk_matter=50;unity=10000;influence=1.5;physics_research=1000;society_research=1000;engineering_research=1000
row,decision_eligible_data_quality,ok,matrioshka_brain_5_k_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,41250.0,,giga_sr_bulk_matter=37.5;unity=7500;influence=1.35;physics_research=750;society_research=750;engineering_research=750,decision eligibility matches resolved data quality
row,decision_eligible_cost,ok,matrioshka_brain_5_k_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,41250.0,,giga_sr_bulk_matter=37.5;unity=7500;influence=1.35;physics_research=750;society_research=750;engineering_research=750,decision-eligible rows have positive build cost or the row is audit-only
row,decision_eligible_unresolved_symbols,ok,matrioshka_brain_5_k_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,41250.0,,giga_sr_bulk_matter=37.5;unity=7500;influence=1.35;physics_research=750;society_research=750;engineering_research=750,decision-eligible row has no unresolved symbols
row,decision_eligible_market_unpriced_resources,warning,matrioshka_brain_5_k_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,41250.0,,giga_sr_bulk_matter=37.5;unity=7500;influence=1.35;physics_research=750;society_research=750;engineering_research=750,matrioshka_brain_5_k_star keeps non-market resources as bottleneck notes: giga_sr_bulk_matter=37.5;unity=7500;influence=1.35;physics_research=750;society_research=750;engineering_research=750
row,decision_eligible_data_quality,ok,matrioshka_brain_5_m_giant_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,110000.0,,giga_sr_bulk_matter=100;unity=20000;influence=1.95;physics_research=2000;society_research=2000;engineering_research=2000,decision eligibility matches resolved data quality
row,decision_eligible_cost,ok,matrioshka_brain_5_m_giant_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,110000.0,,giga_sr_bulk_matter=100;unity=20000;influence=1.95;physics_research=2000;society_research=2000;engineering_research=2000,decision-eligible rows have positive build cost or the row is audit-only
row,decision_eligible_unresolved_symbols,ok,matrioshka_brain_5_m_giant_star,common/megastructures/zz_i_matrioshka_brain_revised.txt,yes,resolved,110000.0,,giga_sr_bulk_matter=100;unity=20000;influence=1.95;physics_research=2000;society_research=2000;engineering_research=2000,decision-eligible row has no unresolved symbols
