folder,source_file,object_id,has_planet_modifier_block,trigger_kind,roles
deposits,15_infernals_deposits.txt,d_volcanic_ore_caverns,True,has_deposit,minerals
deposits,15_infernals_deposits.txt,d_volcanic_mineral_fields,True,has_deposit,minerals
deposits,15_infernals_deposits.txt,d_volcanic_mineral_hills,True,has_deposit,minerals
deposits,15_infernals_deposits.txt,d_volcanic_mineral_layers,True,has_deposit,minerals
deposits,15_infernals_deposits.txt,d_volcanic_weak_crust,True,has_deposit,minerals
deposits,15_infernals_deposits.txt,d_volcanic_lava_river,True,has_deposit,minerals
deposits,15_infernals_deposits.txt,d_volcanic_stable_plateaus,True,has_deposit,general
deposits,15_infernals_deposits.txt,d_volcanic_tranquil_flatlands,True,has_deposit,general
deposits,15_infernals_deposits.txt,d_volcanic_intraplate,True,has_deposit,general
deposits,15_infernals_deposits.txt,d_volcanic_basalt_plains,True,has_deposit,general
deposits,15_infernals_deposits.txt,d_volcanic_sulfur_lava,True,has_deposit,minerals
deposits,15_infernals_deposits.txt,d_volcanic_dried_lavariver,True,has_deposit,general
deposits,15_infernals_deposits.txt,d_volcanic_tunnels,True,has_deposit,general
deposits,15_infernals_deposits.txt,d_volcanic_fumarole,True,has_deposit,minerals
deposits,15_infernals_deposits.txt,d_volcanic_stifling_atmosphere,True,has_deposit,minerals
deposits,15_infernals_deposits.txt,d_raging_lavafalls,True,has_deposit,"research,energy"
deposits,15_infernals_deposits.txt,d_rugged_landscape,True,has_deposit,"research,minerals,energy"
deposits,pd_ascension_deposits.txt,d_pd_tree_of_life_home,True,has_deposit,"research,food,growth"
deposits,pd_ascension_deposits.txt,d_pd_tree_of_life_colony,True,has_deposit,"research,food,growth"
deposits,pd_ascension_deposits.txt,d_pd_tree_of_life_bloomed,True,has_deposit,"food,growth"
deposits,pd_domed_colony_deposits.txt,d_phab_energy_1,True,has_deposit,energy
deposits,pd_domed_colony_deposits.txt,d_phab_energy_2,True,has_deposit,energy
deposits,pd_domed_colony_deposits.txt,d_phab_energy_3,True,has_deposit,energy
deposits,pd_domed_colony_deposits.txt,d_phab_mining_1,True,has_deposit,minerals
deposits,pd_domed_colony_deposits.txt,d_phab_mining_2,True,has_deposit,minerals
deposits,pd_domed_colony_deposits.txt,d_phab_mining_3,True,has_deposit,minerals
deposits,pd_domed_colony_deposits.txt,d_phab_food_1,True,has_deposit,food
deposits,pd_domed_colony_deposits.txt,d_phab_food_2,True,has_deposit,food
deposits,pd_domed_colony_deposits.txt,d_phab_food_3,True,has_deposit,food
deposits,pd_domed_habitat_deposits.txt,d_pd_solar_system_network_hub,True,has_deposit,"research,minerals,energy,food,alloys,consumer_goods,trade,unity,growth"
deposits,pd_planetary_deposits.txt,d_pd_tree_of_life_uncommon,True,has_deposit,"research,food,growth"
buildings,pd_buildings_overwrites.txt,building_gaiaseeders_1,True,has_building,energy
buildings,pd_buildings_overwrites.txt,building_gaiaseeders_2,True,has_building,energy
buildings,pd_buildings_overwrites.txt,building_gaiaseeders_3,True,has_building,energy
buildings,pd_buildings_overwrites.txt,building_gaiaseeders_4,False,has_building,energy
buildings,pd_buildings_overwrites.txt,building_gaiaseeders_pc_gaia,False,has_building,energy
buildings,pd_gaia_buildings.txt,building_gaia_lab,True,has_building,"research,minerals,energy,unity"
buildings,pd_gaia_buildings.txt,building_gaia_unity_admin,True,has_building,"minerals,energy,unity"
buildings,pd_gaia_buildings.txt,building_gaia_unity_temple,True,has_building,"minerals,energy,unity"
buildings,pd_gaia_buildings.txt,building_gaia_unity_robot,True,has_building,"minerals,energy,unity"
buildings,pd_gaia_buildings.txt,building_gaia_unity_servitor,True,has_building,"minerals,energy,unity"
buildings,pd_gaia_buildings.txt,building_gaia_unity_hive,True,has_building,"minerals,energy,unity"
buildings,pd_gaia_buildings.txt,building_gaia_resort,True,has_building,"trade,unity"
buildings,pd_planetary_infesters_buildings.txt,building_pd_planet_infester_1,True,has_building,energy
buildings,pd_planetary_infesters_buildings.txt,building_pd_planet_infester_2,True,has_building,energy
buildings,pd_planetary_infesters_buildings.txt,building_pd_planet_infester_3,True,has_building,energy
buildings,pd_rare_buildings.txt,building_megalfora_mine,False,has_building,"minerals,energy"
buildings,pd_rare_buildings.txt,building_megalfora_lab,True,has_building,"research,minerals,energy"
buildings,pd_rare_buildings.txt,building_megalfora_grid,False,has_building,"minerals,energy"
buildings,pd_rare_buildings.txt,building_petrified_mine,False,has_building,minerals
buildings,pd_rare_buildings.txt,building_petrified_guild,False,has_building,"minerals,consumer_goods"
buildings,pd_rare_buildings.txt,building_petrified_lab,True,has_building,"research,minerals,energy"
buildings,pd_rare_buildings.txt,building_reef_lab,True,has_building,"research,minerals,energy"
buildings,pd_rare_buildings.txt,building_reef_guild,False,has_building,"minerals,consumer_goods"
buildings,pd_rare_buildings.txt,building_reef_mine,False,has_building,minerals
buildings,pd_rare_buildings.txt,building_archipelago_foundry,False,has_building,alloys
buildings,pd_rare_buildings.txt,building_archipelago_farm,False,has_building,"food,alloys"
buildings,pd_rare_buildings.txt,building_archipelago_resort,False,has_building,"alloys,trade"
buildings,pd_rare_buildings.txt,building_biolumen_lab,True,has_building,"research,minerals,energy"
buildings,pd_rare_buildings.txt,building_biolumen_resort,False,has_building,trade
buildings,pd_rare_buildings.txt,building_biolumen_farm,False,has_building,food
buildings,pd_rare_buildings.txt,building_geothermal_grid,False,has_building,"energy,alloys"
buildings,pd_rare_buildings.txt,building_geothermal_foundry,False,has_building,"energy,alloys"
buildings,pd_rare_buildings.txt,building_geothermal_lab,True,has_building,"research,minerals,energy,alloys"
buildings,pd_rare_buildings.txt,building_salt_lab,True,has_building,"research,minerals,energy,alloys"
buildings,pd_rare_buildings.txt,building_salt_foundry,False,has_building,"minerals,alloys"
buildings,pd_rare_buildings.txt,building_salt_mine,False,has_building,"minerals,alloys"
buildings,pd_rare_buildings.txt,building_aquifer_farm,False,has_building,food
buildings,pd_rare_buildings.txt,building_aquifer_lab,True,has_building,"research,minerals,energy"
buildings,pd_rare_buildings.txt,building_aquifer_resort,False,has_building,trade
buildings,pd_rare_buildings.txt,building_primal_foundry,False,has_building,"minerals,energy,alloys"
buildings,pd_rare_buildings.txt,building_primal_grid,False,has_building,"minerals,energy,alloys"
buildings,pd_rare_buildings.txt,building_primal_mine,False,has_building,"minerals,energy,alloys"
buildings,pd_rare_buildings.txt,building_coral_resort,False,has_building,trade
buildings,pd_rare_buildings.txt,building_coral_lab,True,has_building,"research,minerals,energy"
buildings,pd_rare_buildings.txt,building_coral_guild,False,has_building,consumer_goods
buildings,pd_rare_buildings.txt,building_supercon_farm,False,has_building,"energy,food"
buildings,pd_rare_buildings.txt,building_supercon_lab,True,has_building,"research,minerals,energy"
buildings,pd_rare_buildings.txt,building_supercon_grid,False,has_building,energy
buildings,pd_rare_buildings.txt,building_pd_sinkhole_lab,True,has_building,"research,minerals,energy"
buildings,pd_rare_buildings.txt,building_pd_sinkhole_mine,False,has_building,minerals
buildings,pd_rare_buildings.txt,building_pd_sinkhole_guild,False,has_building,"minerals,consumer_goods"
buildings,pd_rare_buildings.txt,building_storm_lab,True,has_building,"research,minerals,energy"
buildings,pd_rare_buildings.txt,building_storm_grid,False,has_building,"minerals,energy"
buildings,pd_rare_buildings.txt,building_storm_mine,False,has_building,"minerals,energy"
buildings,pd_rare_buildings.txt,building_iceberg_lab,True,has_building,"research,minerals,energy,alloys"
buildings,pd_rare_buildings.txt,building_iceberg_farm,False,has_building,"food,alloys"
buildings,pd_rare_buildings.txt,building_iceberg_foundry,False,has_building,alloys
buildings,pd_rare_buildings.txt,building_cryo_lab,True,has_building,"research,minerals,energy"
buildings,pd_rare_buildings.txt,building_cryo_guild,False,has_building,consumer_goods
buildings,pd_rare_buildings.txt,building_cryo_resort,False,has_building,trade
buildings,pd_rare_buildings.txt,building_lichen_farm,False,has_building,"energy,food"
buildings,pd_rare_buildings.txt,building_lichen_grid,False,has_building,energy
buildings,pd_rare_buildings.txt,building_lichen_lab,True,has_building,"research,minerals,energy"
buildings,pd_rare_buildings.txt,building_glacio_foundry,False,has_building,"minerals,alloys"
buildings,pd_rare_buildings.txt,building_glacio_resort,False,has_building,"minerals,alloys,trade"
buildings,pd_rare_buildings.txt,building_glacio_mine,False,has_building,"minerals,alloys"
buildings,pd_rare_buildings.txt,building_lanthanide_mine,False,has_building,minerals
buildings,pd_rare_buildings.txt,building_lanthanide_guild,False,has_building,"minerals,consumer_goods"
buildings,pd_rare_buildings.txt,building_lanthanide_lab,True,has_building,"research,minerals,energy"
buildings,pd_uncommon_buildings.txt,building_wet_td_farm,False,has_building,"energy,food"
buildings,pd_uncommon_buildings.txt,building_wet_td_grid,False,has_building,energy
buildings,pd_uncommon_buildings.txt,building_wet_td_bio_lab,True,has_building,"research,minerals,energy"
buildings,pd_uncommon_buildings.txt,building_karst_grid,False,has_building,"minerals,energy"
buildings,pd_uncommon_buildings.txt,building_karst_mine,False,has_building,"minerals,energy"
buildings,pd_uncommon_buildings.txt,building_karst_lab,True,has_building,"research,minerals,energy"
buildings,pd_uncommon_buildings.txt,building_superhab_lab,True,has_building,"research,minerals,energy,alloys"
buildings,pd_uncommon_buildings.txt,building_superhab_farm,False,has_building,"food,alloys"
buildings,pd_uncommon_buildings.txt,building_superhab_foundry,False,has_building,alloys
