source_artifact,object_type,object_id,issue_type,issue_key,accounting_status,next_action,source_mod,source_file
benefit_taxonomy,district,district_prison,benefit_formula_status,blocker_district_capacity,detected_unvalued,Define formula/consumer policy or keep source-backed detected-only status.,Planetary Diversity - More Arcologies,common\districts\00_urban_districts.txt
benefit_taxonomy,district,district_resort,benefit_formula_status,blocker_district_capacity,detected_unvalued,Define formula/consumer policy or keep source-backed detected-only status.,Planetary Diversity - More Arcologies,common\districts\00_urban_districts.txt
benefit_taxonomy,district,district_resort_1,benefit_formula_status,blocker_district_capacity,detected_unvalued,Define formula/consumer policy or keep source-backed detected-only status.,Planetary Diversity - More Arcologies,common\districts\00_urban_districts.txt
benefit_taxonomy,district,district_resort_2,benefit_formula_status,blocker_district_capacity,detected_unvalued,Define formula/consumer policy or keep source-backed detected-only status.,Planetary Diversity - More Arcologies,common\districts\00_urban_districts.txt
benefit_taxonomy,district,district_resort_3,benefit_formula_status,blocker_district_capacity,detected_unvalued,Define formula/consumer policy or keep source-backed detected-only status.,Planetary Diversity - More Arcologies,common\districts\00_urban_districts.txt
benefit_taxonomy,district,district_rw_farming,benefit_formula_status,blocker_district_capacity,detected_unvalued,Define formula/consumer policy or keep source-backed detected-only status.,Stellaris vanilla,common\districts\04_ringworld_districts.txt
benefit_taxonomy,district,district_slave,benefit_formula_status,blocker_district_capacity,detected_unvalued,Define formula/consumer policy or keep source-backed detected-only status.,Planetary Diversity - More Arcologies,common\districts\00_urban_districts.txt
benefit_taxonomy,building,esc_building_central_research_bureau,benefit_formula_status,empire_country_modifier,detected_unvalued,Define formula/consumer policy or keep source-backed detected-only status.,Extra Ship Components NEXT,common\buildings\esc_buildings_general.txt
benefit_taxonomy,building,esc_building_cerebral_node,benefit_formula_status,empire_country_modifier,detected_unvalued,Define formula/consumer policy or keep source-backed detected-only status.,Extra Ship Components NEXT,common\buildings\esc_buildings_general.txt
benefit_taxonomy,building,esc_building_culture_nexus,benefit_formula_status,empire_country_modifier,detected_unvalued,Define formula/consumer policy or keep source-backed detected-only status.,Extra Ship Components NEXT,common\buildings\esc_buildings_general.txt
benefit_taxonomy,building,esc_building_dragon_hatchery,benefit_formula_status,empire_country_modifier,detected_unvalued,Define formula/consumer policy or keep source-backed detected-only status.,Extra Ship Components NEXT,common\buildings\esc_buildings_general.txt
benefit_taxonomy,building,esc_building_materials_laboratory,benefit_formula_status,empire_country_modifier,detected_unvalued,Define formula/consumer policy or keep source-backed detected-only status.,Extra Ship Components NEXT,common\buildings\esc_buildings_general.txt
benefit_taxonomy,building,esc_building_network_regulator,benefit_formula_status,empire_country_modifier,detected_unvalued,Define formula/consumer policy or keep source-backed detected-only status.,Extra Ship Components NEXT,common\buildings\esc_buildings_general.txt
benefit_taxonomy,building,esc_building_technology_institute,benefit_formula_status,empire_country_modifier,detected_unvalued,Define formula/consumer policy or keep source-backed detected-only status.,Extra Ship Components NEXT,common\buildings\esc_buildings_general.txt
benefit_taxonomy,building,esc_building_watcher,benefit_formula_status,empire_country_modifier,detected_unvalued,Define formula/consumer policy or keep source-backed detected-only status.,Extra Ship Components NEXT,common\buildings\esc_buildings_general.txt
benefit_taxonomy,starbase_building,esc_starbase_reactor,benefit_formula_status,starbase_support,detected_unvalued,Define formula/consumer policy or keep source-backed detected-only status.,Stellar AI Director,common\starbase_buildings\zzzz_staid_05_starbase_defense_starbase_buildings.txt
benefit_taxonomy,starbase_building,financial_space_center,benefit_formula_status,empire_country_modifier,detected_unvalued,Define formula/consumer policy or keep source-backed detected-only status.,Starbase Extended 3.0,common\starbase_buildings\sbx_3_0_buildings.txt
benefit_taxonomy,starbase_building,financial_space_center,benefit_formula_status,starbase_support,detected_unvalued,Define formula/consumer policy or keep source-backed detected-only status.,Starbase Extended 3.0,common\starbase_buildings\sbx_3_0_buildings.txt
benefit_taxonomy,starbase_module,fleet_anchorage,benefit_formula_status,empire_country_modifier,detected_unvalued,Define formula/consumer policy or keep source-backed detected-only status.,NSC3,common\starbase_modules\nsc_starbase_modules.txt
benefit_taxonomy,starbase_module,fleet_club,benefit_formula_status,empire_country_modifier,detected_unvalued,Define formula/consumer policy or keep source-backed detected-only status.,NSC3,common\starbase_modules\nsc_starbase_modules.txt
benefit_taxonomy,building,galactic_history_holomuseum,benefit_formula_status,empire_country_modifier,detected_unvalued,Define formula/consumer policy or keep source-backed detected-only status.,Stellaris vanilla,common\buildings\21_grand_archive_buildings.txt
benefit_taxonomy,starbase_building,gpm_precursor_shipyards_uplink,benefit_formula_status,empire_country_modifier,detected_unvalued,Define formula/consumer policy or keep source-backed detected-only status.,Guilli's Planet Modifiers and Features,common\starbase_buildings\gpm_starbase_buildings.txt
benefit_taxonomy,building,holding_giga_megaworkshop,benefit_formula_status,empire_country_modifier,detected_unvalued,Define formula/consumer policy or keep source-backed detected-only status.,Gigastructural Engineering & More (4.4),common\buildings\giga_amb_buildings.txt
benefit_taxonomy,building,holding_knight_commandery,benefit_formula_status,empire_country_modifier,detected_unvalued,Define formula/consumer policy or keep source-backed detected-only status.,Stellaris vanilla,common\buildings\15_overlord_holdings.txt
benefit_taxonomy,building,holding_overlord_vigil_command,benefit_formula_status,empire_country_modifier,detected_unvalued,Define formula/consumer policy or keep source-backed detected-only status.,Stellaris vanilla,common\buildings\15_overlord_holdings.txt
benefit_taxonomy,building,holding_parasitic_algorithms,benefit_formula_status,empire_country_modifier,detected_unvalued,Define formula/consumer policy or keep source-backed detected-only status.,Stellaris vanilla,common\buildings\15_overlord_holdings.txt
benefit_taxonomy,building,holding_recruitment_office,benefit_formula_status,empire_country_modifier,detected_unvalued,Define formula/consumer policy or keep source-backed detected-only status.,Stellaris vanilla,common\buildings\15_overlord_holdings.txt
benefit_taxonomy,starbase_building,market_computers,benefit_formula_status,starbase_support,detected_unvalued,Define formula/consumer policy or keep source-backed detected-only status.,Starbase Extended 3.0,common\starbase_buildings\sbx_3_0_buildings.txt
benefit_taxonomy,building,mem_building_ancient_palace,benefit_formula_status,empire_country_modifier,detected_unvalued,Define formula/consumer policy or keep source-backed detected-only status.,More Events Mod,common\buildings\mem_vazuran_buildings.txt
benefit_taxonomy,starbase_building,mercenary_garrison,benefit_formula_status,empire_country_modifier,detected_unvalued,Define formula/consumer policy or keep source-backed detected-only status.,Stellaris vanilla,common\starbase_buildings\00_starbase_buildings.txt
benefit_taxonomy,starbase_building,mining_base,benefit_formula_status,empire_country_modifier,detected_unvalued,Define formula/consumer policy or keep source-backed detected-only status.,NSC3,common\starbase_buildings\nsc_starbase_buildings.txt
benefit_taxonomy,starbase_building,navcom_ai,benefit_formula_status,empire_country_modifier,detected_unvalued,Define formula/consumer policy or keep source-backed detected-only status.,NSC3,common\starbase_buildings\nsc_starbase_buildings.txt
benefit_taxonomy,starbase_building,orbital_assembly,benefit_formula_status,starbase_support,detected_unvalued,Define formula/consumer policy or keep source-backed detected-only status.,Starbase Extended 3.0,common\starbase_buildings\sbx_3_0_buildings.txt
benefit_taxonomy,starbase_module,orbital_ring_anchorage,benefit_formula_status,empire_country_modifier,detected_unvalued,Define formula/consumer policy or keep source-backed detected-only status.,Stellaris vanilla,common\starbase_modules\00_orbital_ring_modules.txt
benefit_taxonomy,starbase_module,orbital_ring_beastport,benefit_formula_status,empire_country_modifier,detected_unvalued,Define formula/consumer policy or keep source-backed detected-only status.,Stellaris vanilla,common\starbase_modules\00_orbital_ring_modules.txt
benefit_taxonomy,starbase_module,orbital_ring_vivarium_tank,benefit_formula_status,empire_country_modifier,detected_unvalued,Define formula/consumer policy or keep source-backed detected-only status.,Stellaris vanilla,common\starbase_modules\00_orbital_ring_modules.txt
benefit_taxonomy,starbase_building,planetary_construction_office,benefit_formula_status,starbase_support,detected_unvalued,Define formula/consumer policy or keep source-backed detected-only status.,NSC3,common\starbase_buildings\nsc_starbase_buildings.txt
benefit_taxonomy,starbase_building,power_station,benefit_formula_status,empire_country_modifier,detected_unvalued,Define formula/consumer policy or keep source-backed detected-only status.,NSC3,common\starbase_buildings\nsc_starbase_buildings.txt
benefit_taxonomy,starbase_building,recruitment_office,benefit_formula_status,empire_country_modifier,detected_unvalued,Define formula/consumer policy or keep source-backed detected-only status.,Stellaris vanilla,common\starbase_buildings\00_starbase_buildings.txt
benefit_taxonomy,starbase_building,resource_silo,benefit_formula_status,empire_country_modifier,detected_unvalued,Define formula/consumer policy or keep source-backed detected-only status.,Stellaris vanilla,common\starbase_buildings\00_starbase_buildings.txt
benefit_taxonomy,starbase_building,ring_alloys_hub,benefit_formula_status,direct_resource_support,detected_unvalued,Define formula/consumer policy or keep source-backed detected-only status.,Stellaris vanilla,common\starbase_buildings\00_orbital_ring_buildings.txt
benefit_taxonomy,starbase_building,ring_consumer_goods_hub,benefit_formula_status,direct_resource_support,detected_unvalued,Define formula/consumer policy or keep source-backed detected-only status.,Stellaris vanilla,common\starbase_buildings\00_orbital_ring_buildings.txt
benefit_taxonomy,starbase_building,ring_embassy_complex,benefit_formula_status,empire_country_modifier,detected_unvalued,Define formula/consumer policy or keep source-backed detected-only status.,Stellaris vanilla,common\starbase_buildings\00_orbital_ring_buildings.txt
benefit_taxonomy,starbase_building,ring_energy_hub,benefit_formula_status,direct_resource_support,detected_unvalued,Define formula/consumer policy or keep source-backed detected-only status.,Stellaris vanilla,common\starbase_buildings\00_orbital_ring_buildings.txt
benefit_taxonomy,starbase_building,ring_food_hub,benefit_formula_status,direct_resource_support,detected_unvalued,Define formula/consumer policy or keep source-backed detected-only status.,Stellaris vanilla,common\starbase_buildings\00_orbital_ring_buildings.txt
benefit_taxonomy,starbase_building,ring_minerals_hub,benefit_formula_status,direct_resource_support,detected_unvalued,Define formula/consumer policy or keep source-backed detected-only status.,Stellaris vanilla,common\starbase_buildings\00_orbital_ring_buildings.txt
benefit_taxonomy,starbase_building,ring_trade_hub,benefit_formula_status,direct_resource_support,detected_unvalued,Define formula/consumer policy or keep source-backed detected-only status.,Stellaris vanilla,common\starbase_buildings\00_orbital_ring_buildings.txt
benefit_taxonomy,starbase_building,ring_trade_hub,benefit_formula_status,trade_policy_value,detected_unvalued,Define formula/consumer policy or keep source-backed detected-only status.,Stellaris vanilla,common\starbase_buildings\00_orbital_ring_buildings.txt
benefit_taxonomy,starbase_building,starbase_optimal_systems,benefit_formula_status,empire_country_modifier,detected_unvalued,Define formula/consumer policy or keep source-backed detected-only status.,Starbase Extended 3.0,common\starbase_buildings\sbx_3_0_buildings.txt
benefit_taxonomy,starbase_building,stellar_housing,benefit_formula_status,starbase_support,detected_unvalued,Define formula/consumer policy or keep source-backed detected-only status.,Starbase Extended 3.0,common\starbase_buildings\sbx_3_0_buildings.txt
benefit_taxonomy,starbase_module,storage_room,benefit_formula_status,empire_country_modifier,detected_unvalued,Define formula/consumer policy or keep source-backed detected-only status.,NSC3,common\starbase_modules\nsc_starbase_modules.txt
benefit_taxonomy,starbase_building,trader_proxy_office,benefit_formula_status,empire_country_modifier,detected_unvalued,Define formula/consumer policy or keep source-backed detected-only status.,Stellaris vanilla,common\starbase_buildings\00_starbase_buildings.txt
benefit_taxonomy,starbase_building,trader_proxy_office,benefit_formula_status,trade_policy_value,detected_unvalued,Define formula/consumer policy or keep source-backed detected-only status.,Stellaris vanilla,common\starbase_buildings\00_starbase_buildings.txt
benefit_taxonomy,starbase_module,vivarium_tank,benefit_formula_status,empire_country_modifier,detected_unvalued,Define formula/consumer policy or keep source-backed detected-only status.,Stellaris vanilla,common\starbase_modules\00_starbase_modules.txt
benefit_taxonomy,starbase_building,voidlure_mem_ancestors_grudge_dragon,benefit_formula_status,empire_country_modifier,detected_unvalued,Define formula/consumer policy or keep source-backed detected-only status.,More Events Mod,common\starbase_buildings\mem_ancestors_grudge_stabase_buildings.txt
benefit_taxonomy,starbase_module,waystation_aetherophasic_anchor,benefit_formula_status,empire_country_modifier,detected_unvalued,Define formula/consumer policy or keep source-backed detected-only status.,Stellaris vanilla,common\starbase_modules\00_waystation_modules.txt
benefit_taxonomy,starbase_module,waystation_logistics_hub,benefit_formula_status,empire_country_modifier,detected_unvalued,Define formula/consumer policy or keep source-backed detected-only status.,Stellaris vanilla,common\starbase_modules\00_waystation_modules.txt
benefit_taxonomy,starbase_module,waystation_reaver_stronghold,benefit_formula_status,empire_country_modifier,detected_unvalued,Define formula/consumer policy or keep source-backed detected-only status.,Stellaris vanilla,common\starbase_modules\00_waystation_modules.txt
benefit_taxonomy,starbase_module,waystation_recruitment_office,benefit_formula_status,empire_country_modifier,detected_unvalued,Define formula/consumer policy or keep source-backed detected-only status.,Stellaris vanilla,common\starbase_modules\00_waystation_modules.txt
benefit_taxonomy,starbase_module,waystation_trader_proxy_office,benefit_formula_status,empire_country_modifier,detected_unvalued,Define formula/consumer policy or keep source-backed detected-only status.,Stellaris vanilla,common\starbase_modules\00_waystation_modules.txt
benefit_taxonomy,building,xeno_geology_holomuseum,benefit_formula_status,empire_country_modifier,detected_unvalued,Define formula/consumer policy or keep source-backed detected-only status.,Stellaris vanilla,common\buildings\21_grand_archive_buildings.txt
benefit_taxonomy,zone,zone_mem_lunatics_energy,benefit_formula_status,direct_resource_support,detected_unvalued,Define formula/consumer policy or keep source-backed detected-only status.,More Events Mod,common\zones\mem_zones.txt
benefit_taxonomy,zone,zone_mem_lunatics_energy_spiritualist,benefit_formula_status,direct_resource_support,detected_unvalued,Define formula/consumer policy or keep source-backed detected-only status.,More Events Mod,common\zones\mem_zones.txt
benefit_taxonomy,zone,zone_mem_vazuran_spare_parts_secondary,benefit_formula_status,empire_country_modifier,detected_unvalued,Define formula/consumer policy or keep source-backed detected-only status.,More Events Mod,common\zones\mem_vazuran_zones.txt
benefit_taxonomy,zone,zone_mem_vazuran_spare_parts_secondary_ancestors,benefit_formula_status,empire_country_modifier,detected_unvalued,Define formula/consumer policy or keep source-backed detected-only status.,More Events Mod,common\zones\mem_vazuran_zones.txt
benefit_taxonomy,zone,zone_minerals_hive,benefit_formula_status,direct_resource_support,detected_unvalued,Define formula/consumer policy or keep source-backed detected-only status.,Planetary Diversity - More Arcologies,common\zones\04_secondary_zones.txt
benefit_taxonomy,zone,zone_minerals_nexus,benefit_formula_status,direct_resource_support,detected_unvalued,Define formula/consumer policy or keep source-backed detected-only status.,Planetary Diversity - More Arcologies,common\zones\04_secondary_zones.txt
benefit_taxonomy,zone,zone_pd_trade_market,benefit_formula_status,direct_resource_support,detected_unvalued,Define formula/consumer policy or keep source-backed detected-only status.,Planetary Diversity - More Arcologies,common\zones\pd_zones.txt
benefit_taxonomy,zone,zone_pd_trade_market,benefit_formula_status,starbase_support,detected_unvalued,Define formula/consumer policy or keep source-backed detected-only status.,Planetary Diversity - More Arcologies,common\zones\pd_zones.txt
benefit_taxonomy,zone,zone_pd_trade_market,benefit_formula_status,trade_policy_value,detected_unvalued,Define formula/consumer policy or keep source-backed detected-only status.,Planetary Diversity - More Arcologies,common\zones\pd_zones.txt
benefit_taxonomy,zone,zone_rare_crystals_hive,benefit_formula_status,direct_resource_support,detected_unvalued,Define formula/consumer policy or keep source-backed detected-only status.,Planetary Diversity - More Arcologies,common\zones\04_secondary_zones.txt
benefit_taxonomy,zone,zone_rare_crystals_nexus,benefit_formula_status,direct_resource_support,detected_unvalued,Define formula/consumer policy or keep source-backed detected-only status.,Planetary Diversity - More Arcologies,common\zones\04_secondary_zones.txt
benefit_taxonomy,zone,zone_unity_bio_trophy,benefit_formula_status,direct_resource_support,detected_unvalued,Define formula/consumer policy or keep source-backed detected-only status.,Stellaris vanilla,common\zones\00_zones.txt
benefit_taxonomy,zone,zone_unity_bio_trophy_arcology,benefit_formula_status,direct_resource_support,detected_unvalued,Define formula/consumer policy or keep source-backed detected-only status.,Planetary Diversity - More Arcologies,common\zones\04_secondary_zones.txt
benefit_taxonomy,zone,zone_unity_bio_trophy_nexus,benefit_formula_status,direct_resource_support,detected_unvalued,Define formula/consumer policy or keep source-backed detected-only status.,Planetary Diversity - More Arcologies,common\zones\04_secondary_zones.txt
benefit_taxonomy,zone,zone_unity_bio_trophy_ring_world,benefit_formula_status,direct_resource_support,detected_unvalued,Define formula/consumer policy or keep source-backed detected-only status.,Planetary Diversity - More Arcologies,common\zones\04_secondary_zones.txt
buildings,building,aesthetic_wonders_holomuseum,data_quality_flag,has_research_modifiers,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellaris vanilla,common\buildings\21_grand_archive_buildings.txt
buildings,building,aesthetic_wonders_holomuseum,data_quality_flag,research_output,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellaris vanilla,common\buildings\21_grand_archive_buildings.txt
buildings,building,building_ai_emporium,data_quality_flag,research_output,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellaris vanilla,common\buildings\14_branch_office_buildings.txt
buildings,building,building_akx_worm_3,data_quality_flag,research_output,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellaris vanilla,common\buildings\12_event_buildings.txt
buildings,building,building_alpha_hub,data_quality_flag,has_research_modifiers,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellaris vanilla,common\buildings\08_unity_buildings.txt
buildings,building,building_amphitheater_of_the_mind,data_quality_flag,has_research_modifiers,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellaris vanilla,common\buildings\20_machine_age_buildings.txt
buildings,building,building_amphitheater_of_the_mind,data_quality_flag,research_output,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellaris vanilla,common\buildings\20_machine_age_buildings.txt
buildings,building,building_amusement_megaplex,data_quality_flag,has_unknown_jobs,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellaris vanilla,common\buildings\14_branch_office_buildings.txt
buildings,building,building_amusement_megaplex,data_quality_flag,unresolved_variables,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellaris vanilla,common\buildings\14_branch_office_buildings.txt
buildings,building,building_ancient_cryo_chamber,data_quality_flag,has_research_modifiers,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellaris vanilla,common\buildings\13_fallen_empire_buildings.txt
buildings,building,building_aquifer_lab,data_quality_flag,research_output,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellar AI Director,common\buildings\zzzz_staid_12_planetary_diversity_buildings.txt
buildings,building,building_archaeostudies_faculty,data_quality_flag,has_research_modifiers,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellar AI Director,common\buildings\zzzz_staid_06_research_infrastructure_buildings.txt
buildings,building,building_astral_siphon_1,data_quality_flag,has_research_modifiers,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellaris vanilla,common\buildings\18_astral_planes_buildings.txt
buildings,building,building_astral_siphon_2,data_quality_flag,has_research_modifiers,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellaris vanilla,common\buildings\18_astral_planes_buildings.txt
buildings,building,building_astral_siphon_3,data_quality_flag,has_research_modifiers,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellaris vanilla,common\buildings\18_astral_planes_buildings.txt
buildings,building,building_augmentation_bazaars,data_quality_flag,research_output,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellaris vanilla,common\buildings\20_machine_age_buildings.txt
buildings,building,building_augmentation_bazaars_branch,data_quality_flag,research_output,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellaris vanilla,common\buildings\14_branch_office_buildings.txt
buildings,building,building_augmentation_center,data_quality_flag,research_output,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellaris vanilla,common\buildings\20_machine_age_buildings.txt
buildings,building,building_autocurating_vault,data_quality_flag,has_research_modifiers,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellaris vanilla,common\buildings\08_unity_buildings.txt
buildings,building,building_beetle_sensor,data_quality_flag,research_output,tracked_quality_flag,Review before using this row for final build-plan scoring.,Forgotten Empires 4.4.1,common\buildings\scfe_buildings.txt
buildings,building,building_beetle_sensor_2,data_quality_flag,research_output,tracked_quality_flag,Review before using this row for final build-plan scoring.,Forgotten Empires 4.4.1,common\buildings\scfe_buildings.txt
buildings,building,building_bio_reprocessing_facilities,data_quality_flag,has_unknown_jobs,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellaris vanilla,common\buildings\14_branch_office_buildings.txt
buildings,building,building_bio_reprocessing_facilities,data_quality_flag,unresolved_variables,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellaris vanilla,common\buildings\14_branch_office_buildings.txt
buildings,building,building_biolab_1,data_quality_flag,has_research_modifiers,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellaris vanilla,common\buildings\05_research_buildings.txt
buildings,building,building_biolab_2,data_quality_flag,has_research_modifiers,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellaris vanilla,common\buildings\05_research_buildings.txt
buildings,building,building_biolab_3,data_quality_flag,has_research_modifiers,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellaris vanilla,common\buildings\05_research_buildings.txt
buildings,building,building_biolumen_lab,data_quality_flag,research_output,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellar AI Director,common\buildings\zzzz_staid_12_planetary_diversity_buildings.txt
buildings,building,building_brain_node_3,data_quality_flag,has_research_modifiers,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellaris vanilla,common\buildings\21_wilderness_buildings.txt
buildings,building,building_brain_node_4,data_quality_flag,has_research_modifiers,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellaris vanilla,common\buildings\21_wilderness_buildings.txt
buildings,building,building_bureaucratic_3,data_quality_flag,research_output,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellaris vanilla,common\buildings\08_unity_buildings.txt
buildings,building,building_carceral_test_facility,data_quality_flag,research_output,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellaris vanilla,common\buildings\14_branch_office_buildings.txt
buildings,building,building_center_of_guidance,data_quality_flag,has_research_modifiers,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellaris vanilla,common\buildings\02_government_buildings.txt
buildings,building,building_clear_thought_clinic,data_quality_flag,research_output,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellaris vanilla,common\buildings\14_branch_office_buildings.txt
buildings,building,building_commercial_forum,data_quality_flag,has_unknown_jobs,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellaris vanilla,common\buildings\14_branch_office_buildings.txt
buildings,building,building_commercial_forum,data_quality_flag,unresolved_variables,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellaris vanilla,common\buildings\14_branch_office_buildings.txt
buildings,building,building_coral_lab,data_quality_flag,research_output,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellar AI Director,common\buildings\zzzz_staid_12_planetary_diversity_buildings.txt
buildings,building,building_corporate_clinics,data_quality_flag,has_unknown_jobs,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellaris vanilla,common\buildings\14_branch_office_buildings.txt
buildings,building,building_corporate_clinics,data_quality_flag,research_output,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellaris vanilla,common\buildings\14_branch_office_buildings.txt
buildings,building,building_corporate_clinics,data_quality_flag,unresolved_variables,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellaris vanilla,common\buildings\14_branch_office_buildings.txt
buildings,building,building_corporate_embassy,data_quality_flag,has_unknown_jobs,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellaris vanilla,common\buildings\14_branch_office_buildings.txt
buildings,building,building_corporate_embassy,data_quality_flag,unresolved_variables,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellaris vanilla,common\buildings\14_branch_office_buildings.txt
buildings,building,building_cryo_lab,data_quality_flag,research_output,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellar AI Director,common\buildings\zzzz_staid_12_planetary_diversity_buildings.txt
buildings,building,building_defense_nexus_capacity,data_quality_flag,research_output,tracked_quality_flag,Review before using this row for final build-plan scoring.,Gigastructural Engineering & More (4.4),common\buildings\giga_buildings.txt
buildings,building,building_defense_nexus_construction,data_quality_flag,research_output,tracked_quality_flag,Review before using this row for final build-plan scoring.,Gigastructural Engineering & More (4.4),common\buildings\giga_buildings.txt
buildings,building,building_disinformation_center,data_quality_flag,has_unknown_jobs,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellaris vanilla,common\buildings\14_branch_office_buildings.txt
buildings,building,building_disinformation_center,data_quality_flag,unresolved_variables,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellaris vanilla,common\buildings\14_branch_office_buildings.txt
buildings,building,building_dread_encampment,data_quality_flag,has_research_modifiers,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellaris vanilla,common\buildings\09_army_buildings.txt
buildings,building,building_engineering_facility_1,data_quality_flag,has_research_modifiers,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellaris vanilla,common\buildings\05_research_buildings.txt
buildings,building,building_engineering_facility_2,data_quality_flag,has_research_modifiers,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellaris vanilla,common\buildings\05_research_buildings.txt
buildings,building,building_engineering_facility_3,data_quality_flag,has_research_modifiers,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellaris vanilla,common\buildings\05_research_buildings.txt
buildings,building,building_executive_retreat,data_quality_flag,has_unknown_jobs,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellaris vanilla,common\buildings\14_branch_office_buildings.txt
buildings,building,building_executive_retreat,data_quality_flag,unresolved_variables,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellaris vanilla,common\buildings\14_branch_office_buildings.txt
buildings,building,building_fe_clinic_1,data_quality_flag,research_output,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellaris vanilla,common\buildings\13_fallen_empire_buildings.txt
buildings,building,building_fe_clinic_2,data_quality_flag,research_output,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellaris vanilla,common\buildings\13_fallen_empire_buildings.txt
buildings,building,building_fe_lab_2,data_quality_flag,research_output,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellaris vanilla,common\buildings\13_fallen_empire_buildings.txt
buildings,building,building_food_conglomerate,data_quality_flag,has_unknown_jobs,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellaris vanilla,common\buildings\14_branch_office_buildings.txt
buildings,building,building_food_conglomerate,data_quality_flag,unresolved_variables,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellaris vanilla,common\buildings\14_branch_office_buildings.txt
buildings,building,building_forever_cruise_passenger_research,data_quality_flag,has_research_modifiers,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellaris vanilla,common\buildings\24_nomads_buildings.txt
buildings,building,building_frameworld_branch_office_outpost,data_quality_flag,research_output,tracked_quality_flag,Review before using this row for final build-plan scoring.,Gigastructural Engineering & More (4.4),common\buildings\giga_frameworld_buildings.txt
buildings,building,building_gaia_lab,data_quality_flag,research_output,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellar AI Director,common\buildings\zzzz_staid_12_planetary_diversity_buildings.txt
buildings,building,building_gaia_resort,data_quality_flag,research_output,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellar AI Director,common\buildings\zzzz_staid_12_planetary_diversity_buildings.txt
buildings,building,building_gaia_unity_admin,data_quality_flag,research_output,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellar AI Director,common\buildings\zzzz_staid_12_planetary_diversity_buildings.txt
buildings,building,building_gaia_unity_temple,data_quality_flag,research_output,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellar AI Director,common\buildings\zzzz_staid_12_planetary_diversity_buildings.txt
buildings,building,building_genomic_facility,data_quality_flag,research_output,tracked_quality_flag,Review before using this row for final build-plan scoring.,Stellaris vanilla,common\buildings\22_biogenesis_buildings.txt
