surface,object_type,object_id,merge_model,definitions_count,source_mod_count,load_position,game_registry_id,steam_id,display_name,source_kind,relative_file,source_file,has_ai_weight,ai_weight_count,all_sources_load_order,conflict_or_merge_risk
component_templates,component_template,COMBAT_COMPUTER_PLATFORM_ADVANCED,last_definition_wins_by_object_id,2,2,116,mod/ugc_3696204283.mod,3696204283,Spacefleet Tactica,focus_mod,common/component_templates/000_SFT_00_utilities_roles.txt,c:\steam\steamapps\workshop\content\281990\3696204283\common\component_templates\000_SFT_00_utilities_roles.txt,yes,1,0:Stellaris vanilla:common/component_templates/00_utilities_roles.txt | 116:Spacefleet Tactica:common/component_templates/000_SFT_00_utilities_roles.txt,override_conflict
component_templates,component_template,COMBAT_COMPUTER_PLATFORM_AUTONOMOUS,last_definition_wins_by_object_id,2,2,116,mod/ugc_3696204283.mod,3696204283,Spacefleet Tactica,focus_mod,common/component_templates/000_SFT_00_utilities_roles.txt,c:\steam\steamapps\workshop\content\281990\3696204283\common\component_templates\000_SFT_00_utilities_roles.txt,yes,1,0:Stellaris vanilla:common/component_templates/00_utilities_roles.txt | 116:Spacefleet Tactica:common/component_templates/000_SFT_00_utilities_roles.txt,override_conflict
component_templates,component_template,COMBAT_COMPUTER_PLATFORM_BASIC,last_definition_wins_by_object_id,2,2,116,mod/ugc_3696204283.mod,3696204283,Spacefleet Tactica,focus_mod,common/component_templates/000_SFT_00_utilities_roles.txt,c:\steam\steamapps\workshop\content\281990\3696204283\common\component_templates\000_SFT_00_utilities_roles.txt,yes,1,0:Stellaris vanilla:common/component_templates/00_utilities_roles.txt | 116:Spacefleet Tactica:common/component_templates/000_SFT_00_utilities_roles.txt,override_conflict
component_templates,component_template,COMBAT_COMPUTER_PLATFORM_DEFAULT,last_definition_wins_by_object_id,2,2,116,mod/ugc_3696204283.mod,3696204283,Spacefleet Tactica,focus_mod,common/component_templates/000_SFT_00_utilities_roles.txt,c:\steam\steamapps\workshop\content\281990\3696204283\common\component_templates\000_SFT_00_utilities_roles.txt,yes,1,0:Stellaris vanilla:common/component_templates/00_utilities_roles.txt | 116:Spacefleet Tactica:common/component_templates/000_SFT_00_utilities_roles.txt,override_conflict
component_templates,component_template,COMBAT_COMPUTER_PLATFORM_PRECOG,last_definition_wins_by_object_id,2,2,116,mod/ugc_3696204283.mod,3696204283,Spacefleet Tactica,focus_mod,common/component_templates/000_SFT_00_utilities_roles.txt,c:\steam\steamapps\workshop\content\281990\3696204283\common\component_templates\000_SFT_00_utilities_roles.txt,yes,1,0:Stellaris vanilla:common/component_templates/00_utilities_roles.txt | 116:Spacefleet Tactica:common/component_templates/000_SFT_00_utilities_roles.txt,override_conflict
component_templates,component_template,COMBAT_COMPUTER_PLATFORM_SAPIENT,last_definition_wins_by_object_id,2,2,116,mod/ugc_3696204283.mod,3696204283,Spacefleet Tactica,focus_mod,common/component_templates/000_SFT_00_utilities_roles.txt,c:\steam\steamapps\workshop\content\281990\3696204283\common\component_templates\000_SFT_00_utilities_roles.txt,yes,1,0:Stellaris vanilla:common/component_templates/00_utilities_roles.txt | 116:Spacefleet Tactica:common/component_templates/000_SFT_00_utilities_roles.txt,override_conflict
component_templates,component_template,COMBAT_COMPUTER_SWARM_ADVANCED,last_definition_wins_by_object_id,2,2,116,mod/ugc_3696204283.mod,3696204283,Spacefleet Tactica,focus_mod,common/component_templates/000_SFT_00_utilities_roles.txt,c:\steam\steamapps\workshop\content\281990\3696204283\common\component_templates\000_SFT_00_utilities_roles.txt,yes,1,0:Stellaris vanilla:common/component_templates/00_utilities_roles.txt | 116:Spacefleet Tactica:common/component_templates/000_SFT_00_utilities_roles.txt,override_conflict
component_templates,component_template,COMBAT_COMPUTER_SWARM_AUTONOMOUS,last_definition_wins_by_object_id,2,2,116,mod/ugc_3696204283.mod,3696204283,Spacefleet Tactica,focus_mod,common/component_templates/000_SFT_00_utilities_roles.txt,c:\steam\steamapps\workshop\content\281990\3696204283\common\component_templates\000_SFT_00_utilities_roles.txt,yes,1,0:Stellaris vanilla:common/component_templates/00_utilities_roles.txt | 116:Spacefleet Tactica:common/component_templates/000_SFT_00_utilities_roles.txt,override_conflict
component_templates,component_template,COMBAT_COMPUTER_SWARM_BASIC,last_definition_wins_by_object_id,2,2,116,mod/ugc_3696204283.mod,3696204283,Spacefleet Tactica,focus_mod,common/component_templates/000_SFT_00_utilities_roles.txt,c:\steam\steamapps\workshop\content\281990\3696204283\common\component_templates\000_SFT_00_utilities_roles.txt,yes,1,0:Stellaris vanilla:common/component_templates/00_utilities_roles.txt | 116:Spacefleet Tactica:common/component_templates/000_SFT_00_utilities_roles.txt,override_conflict
component_templates,component_template,COMBAT_COMPUTER_SWARM_DEFAULT,last_definition_wins_by_object_id,2,2,116,mod/ugc_3696204283.mod,3696204283,Spacefleet Tactica,focus_mod,common/component_templates/000_SFT_00_utilities_roles.txt,c:\steam\steamapps\workshop\content\281990\3696204283\common\component_templates\000_SFT_00_utilities_roles.txt,yes,1,0:Stellaris vanilla:common/component_templates/00_utilities_roles.txt | 116:Spacefleet Tactica:common/component_templates/000_SFT_00_utilities_roles.txt,override_conflict
component_templates,component_template,COMBAT_COMPUTER_SWARM_PRECOG,last_definition_wins_by_object_id,2,2,116,mod/ugc_3696204283.mod,3696204283,Spacefleet Tactica,focus_mod,common/component_templates/000_SFT_00_utilities_roles.txt,c:\steam\steamapps\workshop\content\281990\3696204283\common\component_templates\000_SFT_00_utilities_roles.txt,yes,1,0:Stellaris vanilla:common/component_templates/00_utilities_roles.txt | 116:Spacefleet Tactica:common/component_templates/000_SFT_00_utilities_roles.txt,override_conflict
component_templates,component_template,COMBAT_COMPUTER_SWARM_SAPIENT,last_definition_wins_by_object_id,2,2,116,mod/ugc_3696204283.mod,3696204283,Spacefleet Tactica,focus_mod,common/component_templates/000_SFT_00_utilities_roles.txt,c:\steam\steamapps\workshop\content\281990\3696204283\common\component_templates\000_SFT_00_utilities_roles.txt,yes,1,0:Stellaris vanilla:common/component_templates/00_utilities_roles.txt | 116:Spacefleet Tactica:common/component_templates/000_SFT_00_utilities_roles.txt,override_conflict
component_templates,component_template,COMBAT_COMPUTER_TORPEDO_ADVANCED,last_definition_wins_by_object_id,2,2,116,mod/ugc_3696204283.mod,3696204283,Spacefleet Tactica,focus_mod,common/component_templates/000_SFT_00_utilities_roles.txt,c:\steam\steamapps\workshop\content\281990\3696204283\common\component_templates\000_SFT_00_utilities_roles.txt,yes,1,0:Stellaris vanilla:common/component_templates/00_utilities_roles.txt | 116:Spacefleet Tactica:common/component_templates/000_SFT_00_utilities_roles.txt,override_conflict
component_templates,component_template,COMBAT_COMPUTER_TORPEDO_AUTONOMOUS,last_definition_wins_by_object_id,2,2,116,mod/ugc_3696204283.mod,3696204283,Spacefleet Tactica,focus_mod,common/component_templates/000_SFT_00_utilities_roles.txt,c:\steam\steamapps\workshop\content\281990\3696204283\common\component_templates\000_SFT_00_utilities_roles.txt,yes,1,0:Stellaris vanilla:common/component_templates/00_utilities_roles.txt | 116:Spacefleet Tactica:common/component_templates/000_SFT_00_utilities_roles.txt,override_conflict
component_templates,component_template,COMBAT_COMPUTER_TORPEDO_BASIC,last_definition_wins_by_object_id,2,2,116,mod/ugc_3696204283.mod,3696204283,Spacefleet Tactica,focus_mod,common/component_templates/000_SFT_00_utilities_roles.txt,c:\steam\steamapps\workshop\content\281990\3696204283\common\component_templates\000_SFT_00_utilities_roles.txt,yes,1,0:Stellaris vanilla:common/component_templates/00_utilities_roles.txt | 116:Spacefleet Tactica:common/component_templates/000_SFT_00_utilities_roles.txt,override_conflict
component_templates,component_template,COMBAT_COMPUTER_TORPEDO_DEFAULT,last_definition_wins_by_object_id,2,2,116,mod/ugc_3696204283.mod,3696204283,Spacefleet Tactica,focus_mod,common/component_templates/000_SFT_00_utilities_roles.txt,c:\steam\steamapps\workshop\content\281990\3696204283\common\component_templates\000_SFT_00_utilities_roles.txt,yes,1,0:Stellaris vanilla:common/component_templates/00_utilities_roles.txt | 116:Spacefleet Tactica:common/component_templates/000_SFT_00_utilities_roles.txt,override_conflict
component_templates,component_template,COMBAT_COMPUTER_TORPEDO_PRECOG,last_definition_wins_by_object_id,2,2,116,mod/ugc_3696204283.mod,3696204283,Spacefleet Tactica,focus_mod,common/component_templates/000_SFT_00_utilities_roles.txt,c:\steam\steamapps\workshop\content\281990\3696204283\common\component_templates\000_SFT_00_utilities_roles.txt,yes,1,0:Stellaris vanilla:common/component_templates/00_utilities_roles.txt | 116:Spacefleet Tactica:common/component_templates/000_SFT_00_utilities_roles.txt,override_conflict
component_templates,component_template,COMBAT_COMPUTER_TORPEDO_SAPIENT,last_definition_wins_by_object_id,2,2,116,mod/ugc_3696204283.mod,3696204283,Spacefleet Tactica,focus_mod,common/component_templates/000_SFT_00_utilities_roles.txt,c:\steam\steamapps\workshop\content\281990\3696204283\common\component_templates\000_SFT_00_utilities_roles.txt,yes,1,0:Stellaris vanilla:common/component_templates/00_utilities_roles.txt | 116:Spacefleet Tactica:common/component_templates/000_SFT_00_utilities_roles.txt,override_conflict
component_templates,component_template,COMPOSER_MARK,last_definition_wins_by_object_id,2,2,73,mod/ugc_2653789292.mod,2653789292,ESC NEXT: Overwrites: Component Progression,ship_component_family,common/component_templates/00_utilities_aux.txt,c:\steam\steamapps\workshop\content\281990\2653789292\common\component_templates\00_utilities_aux.txt,yes,1,0:Stellaris vanilla:common/component_templates/00_utilities_aux.txt | 73:ESC NEXT: Overwrites: Component Progression:common/component_templates/00_utilities_aux.txt,override_conflict
component_templates,component_template,CORVETTE_ANTIMATTER_REACTOR,last_definition_wins_by_object_id,2,2,73,mod/ugc_2653789292.mod,2653789292,ESC NEXT: Overwrites: Component Progression,ship_component_family,common/component_templates/00_utilities_reactors.txt,c:\steam\steamapps\workshop\content\281990\2653789292\common\component_templates\00_utilities_reactors.txt,yes,1,0:Stellaris vanilla:common/component_templates/00_utilities_reactors.txt | 73:ESC NEXT: Overwrites: Component Progression:common/component_templates/00_utilities_reactors.txt,override_conflict
component_templates,component_template,CORVETTE_BIO_ANTIMATTER_REACTOR,last_definition_wins_by_object_id,2,2,73,mod/ugc_2653789292.mod,2653789292,ESC NEXT: Overwrites: Component Progression,ship_component_family,common/component_templates/00_biogenesis_utilities.txt,c:\steam\steamapps\workshop\content\281990\2653789292\common\component_templates\00_biogenesis_utilities.txt,yes,1,0:Stellaris vanilla:common/component_templates/00_biogenesis_utilities.txt | 73:ESC NEXT: Overwrites: Component Progression:common/component_templates/00_biogenesis_utilities.txt,override_conflict
component_templates,component_template,CORVETTE_BIO_COLD_FUSION_REACTOR,last_definition_wins_by_object_id,2,2,73,mod/ugc_2653789292.mod,2653789292,ESC NEXT: Overwrites: Component Progression,ship_component_family,common/component_templates/00_biogenesis_utilities.txt,c:\steam\steamapps\workshop\content\281990\2653789292\common\component_templates\00_biogenesis_utilities.txt,yes,1,0:Stellaris vanilla:common/component_templates/00_biogenesis_utilities.txt | 73:ESC NEXT: Overwrites: Component Progression:common/component_templates/00_biogenesis_utilities.txt,override_conflict
component_templates,component_template,CORVETTE_BIO_DARK_MATTER_REACTOR,last_definition_wins_by_object_id,2,2,73,mod/ugc_2653789292.mod,2653789292,ESC NEXT: Overwrites: Component Progression,ship_component_family,common/component_templates/00_biogenesis_utilities.txt,c:\steam\steamapps\workshop\content\281990\2653789292\common\component_templates\00_biogenesis_utilities.txt,yes,1,0:Stellaris vanilla:common/component_templates/00_biogenesis_utilities.txt | 73:ESC NEXT: Overwrites: Component Progression:common/component_templates/00_biogenesis_utilities.txt,override_conflict
component_templates,component_template,CORVETTE_BIO_FISSION_REACTOR,last_definition_wins_by_object_id,2,2,73,mod/ugc_2653789292.mod,2653789292,ESC NEXT: Overwrites: Component Progression,ship_component_family,common/component_templates/00_biogenesis_utilities.txt,c:\steam\steamapps\workshop\content\281990\2653789292\common\component_templates\00_biogenesis_utilities.txt,yes,1,0:Stellaris vanilla:common/component_templates/00_biogenesis_utilities.txt | 73:ESC NEXT: Overwrites: Component Progression:common/component_templates/00_biogenesis_utilities.txt,override_conflict
component_templates,component_template,CORVETTE_BIO_FUSION_REACTOR,last_definition_wins_by_object_id,2,2,73,mod/ugc_2653789292.mod,2653789292,ESC NEXT: Overwrites: Component Progression,ship_component_family,common/component_templates/00_biogenesis_utilities.txt,c:\steam\steamapps\workshop\content\281990\2653789292\common\component_templates\00_biogenesis_utilities.txt,yes,1,0:Stellaris vanilla:common/component_templates/00_biogenesis_utilities.txt | 73:ESC NEXT: Overwrites: Component Progression:common/component_templates/00_biogenesis_utilities.txt,override_conflict
component_templates,component_template,CORVETTE_BIO_ZERO_POINT_REACTOR,last_definition_wins_by_object_id,2,2,73,mod/ugc_2653789292.mod,2653789292,ESC NEXT: Overwrites: Component Progression,ship_component_family,common/component_templates/00_biogenesis_utilities.txt,c:\steam\steamapps\workshop\content\281990\2653789292\common\component_templates\00_biogenesis_utilities.txt,yes,1,0:Stellaris vanilla:common/component_templates/00_biogenesis_utilities.txt | 73:ESC NEXT: Overwrites: Component Progression:common/component_templates/00_biogenesis_utilities.txt,override_conflict
component_templates,component_template,CORVETTE_CLOAKING_1,last_definition_wins_by_object_id,2,2,71,mod/ugc_683230077.mod,683230077,NSC3,focus_mod,common/component_templates/00_utilities_aux_first_contact.txt,c:\steam\steamapps\workshop\content\281990\683230077\common\component_templates\00_utilities_aux_first_contact.txt,yes,1,0:Stellaris vanilla:common/component_templates/00_utilities_aux_first_contact.txt | 71:NSC3:common/component_templates/00_utilities_aux_first_contact.txt,override_conflict
component_templates,component_template,CORVETTE_CLOAKING_2,last_definition_wins_by_object_id,2,2,71,mod/ugc_683230077.mod,683230077,NSC3,focus_mod,common/component_templates/00_utilities_aux_first_contact.txt,c:\steam\steamapps\workshop\content\281990\683230077\common\component_templates\00_utilities_aux_first_contact.txt,yes,1,0:Stellaris vanilla:common/component_templates/00_utilities_aux_first_contact.txt | 71:NSC3:common/component_templates/00_utilities_aux_first_contact.txt,override_conflict
component_templates,component_template,CORVETTE_CLOAKING_3,last_definition_wins_by_object_id,2,2,71,mod/ugc_683230077.mod,683230077,NSC3,focus_mod,common/component_templates/00_utilities_aux_first_contact.txt,c:\steam\steamapps\workshop\content\281990\683230077\common\component_templates\00_utilities_aux_first_contact.txt,yes,1,0:Stellaris vanilla:common/component_templates/00_utilities_aux_first_contact.txt | 71:NSC3:common/component_templates/00_utilities_aux_first_contact.txt,override_conflict
component_templates,component_template,CORVETTE_CLOAKING_DARK_MATTER,last_definition_wins_by_object_id,2,2,71,mod/ugc_683230077.mod,683230077,NSC3,focus_mod,common/component_templates/00_utilities_aux_first_contact.txt,c:\steam\steamapps\workshop\content\281990\683230077\common\component_templates\00_utilities_aux_first_contact.txt,yes,1,0:Stellaris vanilla:common/component_templates/00_utilities_aux_first_contact.txt | 71:NSC3:common/component_templates/00_utilities_aux_first_contact.txt,override_conflict
component_templates,component_template,CORVETTE_CLOAKING_PSI,last_definition_wins_by_object_id,2,2,71,mod/ugc_683230077.mod,683230077,NSC3,focus_mod,common/component_templates/00_utilities_aux_first_contact.txt,c:\steam\steamapps\workshop\content\281990\683230077\common\component_templates\00_utilities_aux_first_contact.txt,yes,1,0:Stellaris vanilla:common/component_templates/00_utilities_aux_first_contact.txt | 71:NSC3:common/component_templates/00_utilities_aux_first_contact.txt,override_conflict
component_templates,component_template,CORVETTE_COLD_FUSION_REACTOR,last_definition_wins_by_object_id,2,2,73,mod/ugc_2653789292.mod,2653789292,ESC NEXT: Overwrites: Component Progression,ship_component_family,common/component_templates/00_utilities_reactors.txt,c:\steam\steamapps\workshop\content\281990\2653789292\common\component_templates\00_utilities_reactors.txt,yes,1,0:Stellaris vanilla:common/component_templates/00_utilities_reactors.txt | 73:ESC NEXT: Overwrites: Component Progression:common/component_templates/00_utilities_reactors.txt,override_conflict
component_templates,component_template,CORVETTE_DARK_MATTER_REACTOR,last_definition_wins_by_object_id,3,3,73,mod/ugc_2653789292.mod,2653789292,ESC NEXT: Overwrites: Component Progression,ship_component_family,common/component_templates/00_utilities_reactors.txt,c:\steam\steamapps\workshop\content\281990\2653789292\common\component_templates\00_utilities_reactors.txt,yes,1,0:Stellaris vanilla:common/component_templates/00_utilities_reactors.txt | 71:NSC3:common/component_templates/00_nsc_reactors.txt | 73:ESC NEXT: Overwrites: Component Progression:common/component_templates/00_utilities_reactors.txt,override_conflict
component_templates,component_template,CORVETTE_FISSION_REACTOR,last_definition_wins_by_object_id,2,2,73,mod/ugc_2653789292.mod,2653789292,ESC NEXT: Overwrites: Component Progression,ship_component_family,common/component_templates/00_utilities_reactors.txt,c:\steam\steamapps\workshop\content\281990\2653789292\common\component_templates\00_utilities_reactors.txt,yes,1,0:Stellaris vanilla:common/component_templates/00_utilities_reactors.txt | 73:ESC NEXT: Overwrites: Component Progression:common/component_templates/00_utilities_reactors.txt,override_conflict
component_templates,component_template,CORVETTE_FUSION_REACTOR,last_definition_wins_by_object_id,2,2,73,mod/ugc_2653789292.mod,2653789292,ESC NEXT: Overwrites: Component Progression,ship_component_family,common/component_templates/00_utilities_reactors.txt,c:\steam\steamapps\workshop\content\281990\2653789292\common\component_templates\00_utilities_reactors.txt,yes,1,0:Stellaris vanilla:common/component_templates/00_utilities_reactors.txt | 73:ESC NEXT: Overwrites: Component Progression:common/component_templates/00_utilities_reactors.txt,override_conflict
component_templates,component_template,CORVETTE_ZERO_POINT_REACTOR,last_definition_wins_by_object_id,2,2,73,mod/ugc_2653789292.mod,2653789292,ESC NEXT: Overwrites: Component Progression,ship_component_family,common/component_templates/00_utilities_reactors.txt,c:\steam\steamapps\workshop\content\281990\2653789292\common\component_templates\00_utilities_reactors.txt,yes,1,0:Stellaris vanilla:common/component_templates/00_utilities_reactors.txt | 73:ESC NEXT: Overwrites: Component Progression:common/component_templates/00_utilities_reactors.txt,override_conflict
component_templates,component_template,CRADLE_MARK,last_definition_wins_by_object_id,2,2,73,mod/ugc_2653789292.mod,2653789292,ESC NEXT: Overwrites: Component Progression,ship_component_family,common/component_templates/00_utilities_aux.txt,c:\steam\steamapps\workshop\content\281990\2653789292\common\component_templates\00_utilities_aux.txt,yes,1,0:Stellaris vanilla:common/component_templates/00_utilities_aux.txt | 73:ESC NEXT: Overwrites: Component Progression:common/component_templates/00_utilities_aux.txt,override_conflict
component_templates,component_template,CRUISER_ANTIMATTER_REACTOR,last_definition_wins_by_object_id,2,2,73,mod/ugc_2653789292.mod,2653789292,ESC NEXT: Overwrites: Component Progression,ship_component_family,common/component_templates/00_utilities_reactors.txt,c:\steam\steamapps\workshop\content\281990\2653789292\common\component_templates\00_utilities_reactors.txt,yes,1,0:Stellaris vanilla:common/component_templates/00_utilities_reactors.txt | 73:ESC NEXT: Overwrites: Component Progression:common/component_templates/00_utilities_reactors.txt,override_conflict
component_templates,component_template,CRUISER_BIO_ANTIMATTER_REACTOR,last_definition_wins_by_object_id,2,2,73,mod/ugc_2653789292.mod,2653789292,ESC NEXT: Overwrites: Component Progression,ship_component_family,common/component_templates/00_biogenesis_utilities.txt,c:\steam\steamapps\workshop\content\281990\2653789292\common\component_templates\00_biogenesis_utilities.txt,yes,1,0:Stellaris vanilla:common/component_templates/00_biogenesis_utilities.txt | 73:ESC NEXT: Overwrites: Component Progression:common/component_templates/00_biogenesis_utilities.txt,override_conflict
component_templates,component_template,CRUISER_BIO_COLD_FUSION_REACTOR,last_definition_wins_by_object_id,2,2,73,mod/ugc_2653789292.mod,2653789292,ESC NEXT: Overwrites: Component Progression,ship_component_family,common/component_templates/00_biogenesis_utilities.txt,c:\steam\steamapps\workshop\content\281990\2653789292\common\component_templates\00_biogenesis_utilities.txt,yes,1,0:Stellaris vanilla:common/component_templates/00_biogenesis_utilities.txt | 73:ESC NEXT: Overwrites: Component Progression:common/component_templates/00_biogenesis_utilities.txt,override_conflict
component_templates,component_template,CRUISER_BIO_DARK_MATTER_REACTOR,last_definition_wins_by_object_id,2,2,73,mod/ugc_2653789292.mod,2653789292,ESC NEXT: Overwrites: Component Progression,ship_component_family,common/component_templates/00_biogenesis_utilities.txt,c:\steam\steamapps\workshop\content\281990\2653789292\common\component_templates\00_biogenesis_utilities.txt,yes,1,0:Stellaris vanilla:common/component_templates/00_biogenesis_utilities.txt | 73:ESC NEXT: Overwrites: Component Progression:common/component_templates/00_biogenesis_utilities.txt,override_conflict
component_templates,component_template,CRUISER_BIO_FISSION_REACTOR,last_definition_wins_by_object_id,2,2,73,mod/ugc_2653789292.mod,2653789292,ESC NEXT: Overwrites: Component Progression,ship_component_family,common/component_templates/00_biogenesis_utilities.txt,c:\steam\steamapps\workshop\content\281990\2653789292\common\component_templates\00_biogenesis_utilities.txt,yes,1,0:Stellaris vanilla:common/component_templates/00_biogenesis_utilities.txt | 73:ESC NEXT: Overwrites: Component Progression:common/component_templates/00_biogenesis_utilities.txt,override_conflict
component_templates,component_template,CRUISER_BIO_FUSION_REACTOR,last_definition_wins_by_object_id,2,2,73,mod/ugc_2653789292.mod,2653789292,ESC NEXT: Overwrites: Component Progression,ship_component_family,common/component_templates/00_biogenesis_utilities.txt,c:\steam\steamapps\workshop\content\281990\2653789292\common\component_templates\00_biogenesis_utilities.txt,yes,1,0:Stellaris vanilla:common/component_templates/00_biogenesis_utilities.txt | 73:ESC NEXT: Overwrites: Component Progression:common/component_templates/00_biogenesis_utilities.txt,override_conflict
component_templates,component_template,CRUISER_BIO_SHIP_THRUSTER_1,last_definition_wins_by_object_id,2,2,73,mod/ugc_2653789292.mod,2653789292,ESC NEXT: Overwrites: Component Progression,ship_component_family,common/component_templates/00_utilities_thrusters.txt,c:\steam\steamapps\workshop\content\281990\2653789292\common\component_templates\00_utilities_thrusters.txt,yes,1,0:Stellaris vanilla:common/component_templates/00_utilities_thrusters.txt | 73:ESC NEXT: Overwrites: Component Progression:common/component_templates/00_utilities_thrusters.txt,override_conflict
component_templates,component_template,CRUISER_BIO_SHIP_THRUSTER_2,last_definition_wins_by_object_id,2,2,73,mod/ugc_2653789292.mod,2653789292,ESC NEXT: Overwrites: Component Progression,ship_component_family,common/component_templates/00_utilities_thrusters.txt,c:\steam\steamapps\workshop\content\281990\2653789292\common\component_templates\00_utilities_thrusters.txt,yes,1,0:Stellaris vanilla:common/component_templates/00_utilities_thrusters.txt | 73:ESC NEXT: Overwrites: Component Progression:common/component_templates/00_utilities_thrusters.txt,override_conflict
component_templates,component_template,CRUISER_BIO_SHIP_THRUSTER_3,last_definition_wins_by_object_id,2,2,73,mod/ugc_2653789292.mod,2653789292,ESC NEXT: Overwrites: Component Progression,ship_component_family,common/component_templates/00_utilities_thrusters.txt,c:\steam\steamapps\workshop\content\281990\2653789292\common\component_templates\00_utilities_thrusters.txt,yes,1,0:Stellaris vanilla:common/component_templates/00_utilities_thrusters.txt | 73:ESC NEXT: Overwrites: Component Progression:common/component_templates/00_utilities_thrusters.txt,override_conflict
component_templates,component_template,CRUISER_BIO_SHIP_THRUSTER_4,last_definition_wins_by_object_id,2,2,73,mod/ugc_2653789292.mod,2653789292,ESC NEXT: Overwrites: Component Progression,ship_component_family,common/component_templates/00_utilities_thrusters.txt,c:\steam\steamapps\workshop\content\281990\2653789292\common\component_templates\00_utilities_thrusters.txt,yes,1,0:Stellaris vanilla:common/component_templates/00_utilities_thrusters.txt | 73:ESC NEXT: Overwrites: Component Progression:common/component_templates/00_utilities_thrusters.txt,override_conflict
component_templates,component_template,CRUISER_BIO_SHIP_THRUSTER_5,last_definition_wins_by_object_id,2,2,73,mod/ugc_2653789292.mod,2653789292,ESC NEXT: Overwrites: Component Progression,ship_component_family,common/component_templates/00_utilities_thrusters.txt,c:\steam\steamapps\workshop\content\281990\2653789292\common\component_templates\00_utilities_thrusters.txt,yes,1,0:Stellaris vanilla:common/component_templates/00_utilities_thrusters.txt | 73:ESC NEXT: Overwrites: Component Progression:common/component_templates/00_utilities_thrusters.txt,override_conflict
component_templates,component_template,CRUISER_BIO_ZERO_POINT_REACTOR,last_definition_wins_by_object_id,2,2,73,mod/ugc_2653789292.mod,2653789292,ESC NEXT: Overwrites: Component Progression,ship_component_family,common/component_templates/00_biogenesis_utilities.txt,c:\steam\steamapps\workshop\content\281990\2653789292\common\component_templates\00_biogenesis_utilities.txt,yes,1,0:Stellaris vanilla:common/component_templates/00_biogenesis_utilities.txt | 73:ESC NEXT: Overwrites: Component Progression:common/component_templates/00_biogenesis_utilities.txt,override_conflict
component_templates,component_template,CRUISER_CLOAKING_3,last_definition_wins_by_object_id,2,2,71,mod/ugc_683230077.mod,683230077,NSC3,focus_mod,common/component_templates/00_utilities_aux_first_contact.txt,c:\steam\steamapps\workshop\content\281990\683230077\common\component_templates\00_utilities_aux_first_contact.txt,yes,1,0:Stellaris vanilla:common/component_templates/00_utilities_aux_first_contact.txt | 71:NSC3:common/component_templates/00_utilities_aux_first_contact.txt,override_conflict
component_templates,component_template,CRUISER_CLOAKING_DARK_MATTER,last_definition_wins_by_object_id,2,2,71,mod/ugc_683230077.mod,683230077,NSC3,focus_mod,common/component_templates/00_utilities_aux_first_contact.txt,c:\steam\steamapps\workshop\content\281990\683230077\common\component_templates\00_utilities_aux_first_contact.txt,yes,1,0:Stellaris vanilla:common/component_templates/00_utilities_aux_first_contact.txt | 71:NSC3:common/component_templates/00_utilities_aux_first_contact.txt,override_conflict
component_templates,component_template,CRUISER_CLOAKING_PSI,last_definition_wins_by_object_id,2,2,71,mod/ugc_683230077.mod,683230077,NSC3,focus_mod,common/component_templates/00_utilities_aux_first_contact.txt,c:\steam\steamapps\workshop\content\281990\683230077\common\component_templates\00_utilities_aux_first_contact.txt,yes,1,0:Stellaris vanilla:common/component_templates/00_utilities_aux_first_contact.txt | 71:NSC3:common/component_templates/00_utilities_aux_first_contact.txt,override_conflict
component_templates,component_template,CRUISER_COLD_FUSION_REACTOR,last_definition_wins_by_object_id,2,2,73,mod/ugc_2653789292.mod,2653789292,ESC NEXT: Overwrites: Component Progression,ship_component_family,common/component_templates/00_utilities_reactors.txt,c:\steam\steamapps\workshop\content\281990\2653789292\common\component_templates\00_utilities_reactors.txt,yes,1,0:Stellaris vanilla:common/component_templates/00_utilities_reactors.txt | 73:ESC NEXT: Overwrites: Component Progression:common/component_templates/00_utilities_reactors.txt,override_conflict
component_templates,component_template,CRUISER_DARK_MATTER_REACTOR,last_definition_wins_by_object_id,3,3,73,mod/ugc_2653789292.mod,2653789292,ESC NEXT: Overwrites: Component Progression,ship_component_family,common/component_templates/00_utilities_reactors.txt,c:\steam\steamapps\workshop\content\281990\2653789292\common\component_templates\00_utilities_reactors.txt,yes,1,0:Stellaris vanilla:common/component_templates/00_utilities_reactors.txt | 71:NSC3:common/component_templates/00_nsc_reactors.txt | 73:ESC NEXT: Overwrites: Component Progression:common/component_templates/00_utilities_reactors.txt,override_conflict
component_templates,component_template,CRUISER_FISSION_REACTOR,last_definition_wins_by_object_id,2,2,73,mod/ugc_2653789292.mod,2653789292,ESC NEXT: Overwrites: Component Progression,ship_component_family,common/component_templates/00_utilities_reactors.txt,c:\steam\steamapps\workshop\content\281990\2653789292\common\component_templates\00_utilities_reactors.txt,yes,1,0:Stellaris vanilla:common/component_templates/00_utilities_reactors.txt | 73:ESC NEXT: Overwrites: Component Progression:common/component_templates/00_utilities_reactors.txt,override_conflict
