surface,object_id,load_position,steam_id,display_name,relative_file,has_ai_weight,ai_weight_count,has_resources,has_potential,has_possible,nested_from_count,nested_owner_count,definitions_count,source_file
megastructures,dyson_sphere_2_m_star,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_dyson_sphere_scaling.txt,no,0,no,no,no,0,0,1,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_e_dyson_sphere_scaling.txt
megastructures,dyson_sphere_2_m_star_swarm,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_dyson_sphere_scaling.txt,no,0,no,no,no,0,0,1,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_e_dyson_sphere_scaling.txt
megastructures,dyson_sphere_2_o_star,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_dyson_sphere_o_star.txt,yes,1,yes,no,no,0,0,1,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_e_dyson_sphere_o_star.txt
megastructures,dyson_sphere_3,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_dyson_sphere.txt,yes,1,yes,no,no,0,0,2,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_e_dyson_sphere.txt
megastructures,dyson_sphere_3_a_star,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_dyson_sphere_scaling.txt,no,0,no,no,no,0,0,1,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_e_dyson_sphere_scaling.txt
megastructures,dyson_sphere_3_b_star,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_dyson_sphere_scaling.txt,no,0,no,no,no,0,0,1,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_e_dyson_sphere_scaling.txt
megastructures,dyson_sphere_3_f_star,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_dyson_sphere_scaling.txt,no,0,no,no,no,0,0,1,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_e_dyson_sphere_scaling.txt
megastructures,dyson_sphere_3_g_star,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_dyson_sphere_scaling.txt,no,0,no,no,no,0,0,1,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_e_dyson_sphere_scaling.txt
megastructures,dyson_sphere_3_k_star,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_dyson_sphere_scaling.txt,no,0,no,no,no,0,0,1,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_e_dyson_sphere_scaling.txt
megastructures,dyson_sphere_3_m_giant_star,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_dyson_sphere_scaling.txt,no,0,no,no,no,0,0,1,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_e_dyson_sphere_scaling.txt
megastructures,dyson_sphere_3_m_star,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_dyson_sphere_scaling.txt,no,0,no,no,no,0,0,1,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_e_dyson_sphere_scaling.txt
megastructures,dyson_sphere_3_o_star,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_dyson_sphere_o_star.txt,yes,1,yes,no,no,0,0,1,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_e_dyson_sphere_o_star.txt
megastructures,dyson_sphere_4,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_dyson_sphere.txt,yes,1,yes,no,no,0,0,2,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_e_dyson_sphere.txt
megastructures,dyson_sphere_4_a_star,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_dyson_sphere_scaling.txt,no,0,no,no,no,0,0,1,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_e_dyson_sphere_scaling.txt
megastructures,dyson_sphere_4_b_star,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_dyson_sphere_scaling.txt,no,0,no,no,no,0,0,1,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_e_dyson_sphere_scaling.txt
megastructures,dyson_sphere_4_f_star,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_dyson_sphere_scaling.txt,no,0,no,no,no,0,0,1,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_e_dyson_sphere_scaling.txt
megastructures,dyson_sphere_4_g_star,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_dyson_sphere_scaling.txt,no,0,no,no,no,0,0,1,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_e_dyson_sphere_scaling.txt
megastructures,dyson_sphere_4_k_star,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_dyson_sphere_scaling.txt,no,0,no,no,no,0,0,1,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_e_dyson_sphere_scaling.txt
megastructures,dyson_sphere_4_m_giant_star,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_dyson_sphere_scaling.txt,no,0,no,no,no,0,0,1,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_e_dyson_sphere_scaling.txt
megastructures,dyson_sphere_4_m_star,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_dyson_sphere_scaling.txt,no,0,no,no,no,0,0,1,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_e_dyson_sphere_scaling.txt
megastructures,dyson_sphere_4_o_star,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_dyson_sphere_o_star.txt,yes,1,yes,no,no,0,0,1,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_e_dyson_sphere_o_star.txt
megastructures,dyson_sphere_5,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_dyson_sphere.txt,yes,1,yes,no,no,1,0,2,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_e_dyson_sphere.txt
megastructures,dyson_sphere_5_a_star,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_dyson_sphere_scaling.txt,no,0,no,no,no,0,0,1,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_e_dyson_sphere_scaling.txt
megastructures,dyson_sphere_5_b_star,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_dyson_sphere_scaling.txt,no,0,no,no,no,0,0,1,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_e_dyson_sphere_scaling.txt
megastructures,dyson_sphere_5_f_star,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_dyson_sphere_scaling.txt,no,0,no,no,no,0,0,1,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_e_dyson_sphere_scaling.txt
megastructures,dyson_sphere_5_g_star,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_dyson_sphere_scaling.txt,no,0,no,no,no,0,0,1,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_e_dyson_sphere_scaling.txt
megastructures,dyson_sphere_5_k_star,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_dyson_sphere_scaling.txt,no,0,no,no,no,0,0,1,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_e_dyson_sphere_scaling.txt
megastructures,dyson_sphere_5_m_giant_star,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_dyson_sphere_scaling.txt,no,0,no,no,no,0,0,1,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_e_dyson_sphere_scaling.txt
megastructures,dyson_sphere_5_m_star,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_dyson_sphere_scaling.txt,no,0,no,no,no,0,0,1,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_e_dyson_sphere_scaling.txt
megastructures,dyson_sphere_5_o_star,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_dyson_sphere_o_star.txt,yes,1,yes,no,no,1,0,1,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_e_dyson_sphere_o_star.txt
megastructures,dyson_sphere_restored,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_dyson_sphere.txt,yes,1,yes,no,yes,2,0,2,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_e_dyson_sphere.txt
megastructures,dyson_sphere_restored_a_star,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_dyson_sphere_scaling.txt,no,0,no,no,no,0,0,1,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_e_dyson_sphere_scaling.txt
megastructures,dyson_sphere_restored_b_star,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_dyson_sphere_scaling.txt,no,0,no,no,no,0,0,1,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_e_dyson_sphere_scaling.txt
megastructures,dyson_sphere_restored_f_star,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_dyson_sphere_scaling.txt,no,0,no,no,no,0,0,1,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_e_dyson_sphere_scaling.txt
megastructures,dyson_sphere_restored_g_star,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_dyson_sphere_scaling.txt,no,0,no,no,no,0,0,1,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_e_dyson_sphere_scaling.txt
megastructures,dyson_sphere_restored_k_star,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_dyson_sphere_scaling.txt,no,0,no,no,no,0,0,1,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_e_dyson_sphere_scaling.txt
megastructures,dyson_sphere_restored_m_giant_star,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_dyson_sphere_scaling.txt,no,0,no,no,no,0,0,1,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_e_dyson_sphere_scaling.txt
megastructures,dyson_sphere_restored_m_star,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_dyson_sphere_scaling.txt,no,0,no,no,no,0,0,1,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_e_dyson_sphere_scaling.txt
megastructures,dyson_sphere_ruined,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_dyson_sphere.txt,no,0,no,yes,no,0,0,2,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_e_dyson_sphere.txt
megastructures,dyson_sphere_ruined_a_star,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_dyson_sphere_scaling.txt,no,0,no,no,no,0,0,1,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_e_dyson_sphere_scaling.txt
megastructures,dyson_sphere_ruined_b_star,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_dyson_sphere_scaling.txt,no,0,no,no,no,0,0,1,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_e_dyson_sphere_scaling.txt
megastructures,dyson_sphere_ruined_f_star,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_dyson_sphere_scaling.txt,no,0,no,no,no,0,0,1,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_e_dyson_sphere_scaling.txt
megastructures,dyson_sphere_ruined_g_star,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_dyson_sphere_scaling.txt,no,0,no,no,no,0,0,1,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_e_dyson_sphere_scaling.txt
megastructures,dyson_sphere_ruined_k_star,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_dyson_sphere_scaling.txt,no,0,no,no,no,0,0,1,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_e_dyson_sphere_scaling.txt
megastructures,dyson_sphere_ruined_m_giant_star,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_dyson_sphere_scaling.txt,no,0,no,no,no,0,0,1,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_e_dyson_sphere_scaling.txt
megastructures,dyson_sphere_ruined_m_star,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_dyson_sphere_scaling.txt,no,0,no,no,no,0,0,1,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_e_dyson_sphere_scaling.txt
megastructures,dyson_swarm_1,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_c_dyson_swarm.txt,yes,1,yes,yes,yes,8,0,3,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_c_dyson_swarm.txt
megastructures,dyson_swarm_2,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_c_dyson_swarm.txt,yes,1,yes,yes,no,1,0,2,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_c_dyson_swarm.txt
megastructures,dyson_swarm_3,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_c_dyson_swarm.txt,yes,1,yes,yes,no,2,2,2,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_c_dyson_swarm.txt
megastructures,dyson_swarm_3_a_star,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_c_dyson_swarm.txt,no,0,no,no,no,0,0,1,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_c_dyson_swarm.txt
megastructures,dyson_swarm_3_b_star,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_c_dyson_swarm.txt,no,0,no,no,no,0,0,1,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_c_dyson_swarm.txt
megastructures,dyson_swarm_3_basic,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_c_dyson_swarm.txt,no,0,no,no,no,0,0,1,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_c_dyson_swarm.txt
megastructures,dyson_swarm_3_f_star,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_c_dyson_swarm.txt,no,0,no,no,no,0,0,1,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_c_dyson_swarm.txt
megastructures,dyson_swarm_3_g_star,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_c_dyson_swarm.txt,no,0,no,no,no,0,0,1,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_c_dyson_swarm.txt
megastructures,dyson_swarm_3_k_star,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_c_dyson_swarm.txt,no,0,no,no,no,0,0,1,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_c_dyson_swarm.txt
megastructures,dyson_swarm_3_m_giant_star,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_c_dyson_swarm.txt,no,0,no,no,no,0,0,1,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_c_dyson_swarm.txt
megastructures,dyson_swarm_3_m_star,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_c_dyson_swarm.txt,no,0,no,no,no,0,0,1,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_c_dyson_swarm.txt
megastructures,ehof_megastructure_phase0,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_event_horizon_offset_facility.txt,yes,1,yes,yes,yes,2,1,2,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_e_event_horizon_offset_facility.txt
megastructures,ehof_megastructure_phase1,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_event_horizon_offset_facility.txt,yes,1,yes,no,yes,3,0,1,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_e_event_horizon_offset_facility.txt
megastructures,ehof_megastructure_phase2,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_event_horizon_offset_facility.txt,yes,1,yes,no,yes,6,0,1,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_e_event_horizon_offset_facility.txt
megastructures,ehof_megastructure_phase3,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_event_horizon_offset_facility.txt,yes,1,yes,no,yes,6,0,1,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_e_event_horizon_offset_facility.txt
megastructures,ehof_megastructure_phase4,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_event_horizon_offset_facility.txt,yes,1,yes,no,yes,6,0,1,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_e_event_horizon_offset_facility.txt
megastructures,ehof_megastructure_restored,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_event_horizon_offset_facility.txt,yes,1,yes,yes,yes,3,1,1,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_e_event_horizon_offset_facility.txt
megastructures,ehof_megastructure_restored_origin,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_event_horizon_offset_facility.txt,yes,1,yes,no,yes,3,1,1,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_e_event_horizon_offset_facility.txt
megastructures,ehof_megastructure_ruined,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_event_horizon_offset_facility.txt,no,0,yes,yes,no,0,0,1,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_e_event_horizon_offset_facility.txt
megastructures,ehof_megastructure_ruined_origin,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_event_horizon_offset_facility.txt,no,0,yes,yes,no,0,0,1,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_e_event_horizon_offset_facility.txt
megastructures,ehof_megastructure_wormhole_destination,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zzz_unlisted_megas.txt,no,0,no,yes,yes,0,0,1,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zzz_unlisted_megas.txt
megastructures,ehof_pgate_gateway,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zzz_unlisted_megas.txt,no,0,yes,yes,no,0,0,1,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zzz_unlisted_megas.txt
megastructures,ehof_pgate_unknown,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zzz_unlisted_megas.txt,no,0,yes,yes,no,0,0,1,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zzz_unlisted_megas.txt
megastructures,ehof_presphere_dyson,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_preservation_sphere.txt,yes,1,yes,yes,no,0,0,1,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_e_preservation_sphere.txt
megastructures,ehof_presphere_ruined,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_preservation_sphere.txt,no,0,yes,yes,no,0,0,2,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_e_preservation_sphere.txt
megastructures,ehof_sm_forge_phase0,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_sentient_metal_replicator.txt,yes,1,yes,yes,yes,1,1,2,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_e_sentient_metal_replicator.txt
megastructures,ehof_sm_forge_phase00,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_sentient_metal_replicator.txt,no,0,no,yes,no,0,0,1,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_e_sentient_metal_replicator.txt
megastructures,ehof_sm_forge_phase1,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_sentient_metal_replicator.txt,yes,1,yes,no,no,1,0,1,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_e_sentient_metal_replicator.txt
megastructures,ehof_sm_forge_phase2,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_sentient_metal_replicator.txt,yes,1,yes,no,no,1,0,1,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_e_sentient_metal_replicator.txt
megastructures,ehof_sm_forge_phase3,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_sentient_metal_replicator.txt,yes,1,yes,no,no,1,0,1,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_e_sentient_metal_replicator.txt
megastructures,ehof_sm_forge_phase4,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_sentient_metal_replicator.txt,yes,1,yes,no,no,1,0,1,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_e_sentient_metal_replicator.txt
megastructures,ehof_trader_wormhole_01,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zzz_unlisted_megas.txt,no,0,no,yes,no,0,0,1,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zzz_unlisted_megas.txt
megastructures,ehof_trader_wormhole_external,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zzz_unlisted_megas.txt,no,0,no,yes,no,0,0,1,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zzz_unlisted_megas.txt
megastructures,emergency_gateway,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/000_z_giga_compat_dummy_megas.txt,no,0,no,yes,no,0,0,1,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\000_z_giga_compat_dummy_megas.txt
megastructures,eq_shipyard_0,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_equatorial_shipyard.txt,yes,1,yes,yes,yes,2,0,2,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_e_equatorial_shipyard.txt
megastructures,eq_shipyard_1,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_equatorial_shipyard.txt,yes,1,yes,yes,yes,2,0,1,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_e_equatorial_shipyard.txt
megastructures,eq_shipyard_2,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_e_equatorial_shipyard.txt,yes,1,yes,yes,yes,2,0,1,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_e_equatorial_shipyard.txt
megastructures,exe_outer_gate,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/000_z_giga_compat_dummy_megas.txt,no,0,no,yes,no,0,0,1,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\000_z_giga_compat_dummy_megas.txt
megastructures,exe_outer_gate_disable,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/000_z_giga_compat_dummy_megas.txt,no,0,no,yes,no,0,0,1,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\000_z_giga_compat_dummy_megas.txt
megastructures,exe_outer_gate_locked,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/000_z_giga_compat_dummy_megas.txt,no,0,no,yes,no,0,0,1,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\000_z_giga_compat_dummy_megas.txt
megastructures,flusion_attack_moon_0,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zzz_unlisted_megas.txt,no,0,no,yes,no,0,0,1,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zzz_unlisted_megas.txt
megastructures,flusion_attack_moon_1,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zzz_unlisted_megas.txt,no,0,no,yes,no,0,0,1,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zzz_unlisted_megas.txt
megastructures,foundry_superstructure,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/000_z_giga_compat_dummy_megas.txt,no,0,no,yes,no,0,0,1,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\000_z_giga_compat_dummy_megas.txt
megastructures,frameworld_decompressor_0,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_a_frameworld_substructures.txt,no,0,yes,yes,no,0,0,2,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_a_frameworld_substructures.txt
megastructures,frameworld_decompressor_1,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_a_frameworld_substructures.txt,yes,1,yes,yes,yes,2,0,2,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_a_frameworld_substructures.txt
megastructures,frameworld_decompressor_2,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_a_frameworld_substructures.txt,yes,1,yes,yes,yes,2,0,2,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_a_frameworld_substructures.txt
megastructures,frameworld_harvest_0,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_a_frameworld_substructures.txt,yes,1,yes,yes,yes,1,0,2,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_a_frameworld_substructures.txt
megastructures,frameworld_outpost_construction,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_a_frameworld_substructures.txt,no,0,no,yes,no,0,0,2,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_a_frameworld_substructures.txt
megastructures,frameworld_outpost_construction_hive,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_a_frameworld_substructures.txt,no,0,no,yes,no,0,0,2,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_a_frameworld_substructures.txt
megastructures,frameworld_outpost_construction_hive_lithoid,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_a_frameworld_substructures.txt,no,0,no,yes,no,0,0,2,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_a_frameworld_substructures.txt
megastructures,frameworld_outpost_construction_im,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_a_frameworld_substructures.txt,no,0,no,yes,no,0,0,2,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_a_frameworld_substructures.txt
megastructures,frameworld_outpost_construction_lithoid,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_a_frameworld_substructures.txt,no,0,no,yes,no,0,0,2,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_a_frameworld_substructures.txt
megastructures,frameworld_outpost_construction_machine,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_a_frameworld_substructures.txt,no,0,no,yes,no,0,0,2,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_a_frameworld_substructures.txt
megastructures,frameworld_penrose_0,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_a_frameworld_substructures.txt,no,0,yes,yes,no,0,0,2,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_a_frameworld_substructures.txt
megastructures,frameworld_penrose_1,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_a_frameworld_substructures.txt,yes,1,yes,yes,yes,2,0,2,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_a_frameworld_substructures.txt
megastructures,frameworld_penrose_2,62,1121692237,Gigastructural Engineering & More (4.4),common/megastructures/zz_a_frameworld_substructures.txt,yes,1,yes,yes,yes,2,0,2,c:\steam\steamapps\workshop\content\281990\1121692237\common\megastructures\zz_a_frameworld_substructures.txt
