mod_id,slug,relative_path,top_dir,second_dir,ai_weight,ai_weight_coefficient,ai_resource_production,ai_priority,ai_budget,economic_plan,desired_max,focus,potential,scripted_trigger,scripted_value,on_action,country_event,planet_event,megastructure,technology,strategic_resource,ship_size,component,starbase,personality
1121692237,gigastructural-engineering-more-44,common/megastructures/zz_e_neutronium_gigaforge.txt,common,megastructures,6,0,0,0,0,0,0,0,6,0,0,0,5,0,41,5,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/megastructures/zz_e_orbital_arcology.txt,common,megastructures,5,0,0,0,0,0,0,0,6,0,0,0,5,0,11,0,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/megastructures/zz_e_penrose_sphere.txt,common,megastructures,3,0,0,0,0,0,0,0,8,0,0,0,7,0,38,6,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/megastructures/zz_e_planetary_computer.txt,common,megastructures,3,0,0,0,0,0,0,0,3,0,0,0,3,0,17,3,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/megastructures/zz_e_planetary_drive_yard.txt,common,megastructures,4,0,0,0,0,0,0,0,1,0,0,0,4,2,20,4,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/megastructures/zz_e_preservation_sphere.txt,common,megastructures,1,0,0,0,0,0,0,0,2,0,0,0,0,0,6,1,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/megastructures/zz_e_psychic_beacon.txt,common,megastructures,4,0,0,0,0,0,0,0,5,0,0,0,5,0,22,4,0,0,0,1,0
1121692237,gigastructural-engineering-more-44,common/megastructures/zz_e_psychic_hypersiphon.txt,common,megastructures,3,0,0,0,0,0,0,0,4,0,0,0,3,0,21,0,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/megastructures/zz_e_quantum_catapult.txt,common,megastructures,7,0,0,0,0,0,0,0,4,0,0,0,9,0,45,6,0,0,0,4,0
1121692237,gigastructural-engineering-more-44,common/megastructures/zz_e_ring_world.txt,common,megastructures,4,0,0,0,0,0,0,0,3,0,0,0,1,0,48,2,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/megastructures/zz_e_science_nexus.txt,common,megastructures,7,0,0,0,0,0,0,0,3,0,0,0,1,0,35,6,0,0,0,1,0
1121692237,gigastructural-engineering-more-44,common/megastructures/zz_e_sentient_metal_replicator.txt,common,megastructures,5,0,0,0,0,0,0,0,2,0,0,0,5,0,40,0,0,0,0,1,0
1121692237,gigastructural-engineering-more-44,common/megastructures/zz_e_sentry_array.txt,common,megastructures,7,0,0,0,0,0,0,0,3,0,0,0,1,0,38,1,0,0,0,1,0
1121692237,gigastructural-engineering-more-44,common/megastructures/zz_e_square_ringworld.txt,common,megastructures,3,0,0,0,0,0,0,0,5,0,0,0,3,0,21,1,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/megastructures/zz_e_star_lifter.txt,common,megastructures,7,0,0,0,0,0,0,0,6,0,0,0,6,0,88,7,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/megastructures/zz_e_star_lifter_revised.txt,common,megastructures,0,0,0,0,0,0,0,0,1,0,0,0,0,0,49,0,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/megastructures/zz_e_stellar_ring_habitat.txt,common,megastructures,5,0,0,0,0,0,0,0,2,0,0,0,5,0,35,1,0,0,0,1,0
1121692237,gigastructural-engineering-more-44,common/megastructures/zz_e_stellarite_kaiser_moon.txt,common,megastructures,3,0,0,0,0,0,0,0,1,0,0,0,3,0,19,3,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/megastructures/zz_e_strategic_coordination.txt,common,megastructures,6,0,0,0,0,0,0,0,2,0,0,0,4,0,32,1,0,0,0,9,0
1121692237,gigastructural-engineering-more-44,common/megastructures/zz_e_substellar_compressor.txt,common,megastructures,6,0,0,0,0,0,0,0,7,0,0,0,6,2,46,6,0,0,0,2,0
1121692237,gigastructural-engineering-more-44,common/megastructures/zz_e_terraforming_site.txt,common,megastructures,6,0,0,0,0,0,0,0,11,0,0,2,9,1,47,13,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/megastructures/zz_e_titanic_ringworld.txt,common,megastructures,4,0,0,0,0,0,0,0,6,0,0,0,6,0,45,4,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/megastructures/zz_e_yggdrasil_orchid.txt,common,megastructures,6,0,0,0,0,0,0,0,6,0,0,0,5,0,47,5,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/megastructures/zz_i_alderson_disk.txt,common,megastructures,7,0,0,0,0,0,0,0,20,0,0,0,14,0,135,26,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/megastructures/zz_i_behemoth_assembly_plant.txt,common,megastructures,7,0,0,0,0,0,0,0,11,0,0,0,5,0,41,5,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/megastructures/zz_i_behemoth_planetcraft.txt,common,megastructures,5,0,0,0,0,0,0,0,7,0,0,0,6,0,28,5,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/megastructures/zz_i_behemoth_ringworld.txt,common,megastructures,4,0,0,0,0,0,0,0,6,0,0,0,6,0,39,4,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/megastructures/zz_i_gargantuan_ringworld.txt,common,megastructures,4,0,0,0,0,0,0,0,6,0,0,0,6,0,38,10,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/megastructures/zz_i_hrae_mc.txt,common,megastructures,6,0,0,0,0,0,0,0,5,0,0,0,5,0,23,5,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/megastructures/zz_i_hyperstructural_assembly.txt,common,megastructures,5,0,0,0,0,0,0,0,5,0,0,0,5,0,29,5,0,0,0,1,0
1121692237,gigastructural-engineering-more-44,common/megastructures/zz_i_lunar_macroreplicator.txt,common,megastructures,8,0,0,0,0,0,0,0,11,0,0,0,5,0,41,5,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/megastructures/zz_i_matrioshka_brain.txt,common,megastructures,11,0,0,0,0,0,0,0,10,0,0,0,8,0,38,11,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/megastructures/zz_i_matrioshka_brain_a_star.txt,common,megastructures,9,0,0,0,0,0,0,0,10,0,0,0,7,0,18,14,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/megastructures/zz_i_matrioshka_brain_b_star.txt,common,megastructures,9,0,0,0,0,0,0,0,10,0,0,0,7,0,18,14,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/megastructures/zz_i_matrioshka_brain_f_star.txt,common,megastructures,9,0,0,0,0,0,0,0,10,0,0,0,7,0,18,14,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/megastructures/zz_i_matrioshka_brain_g_star.txt,common,megastructures,9,0,0,0,0,0,0,0,10,0,0,0,7,0,18,14,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/megastructures/zz_i_matrioshka_brain_k_star.txt,common,megastructures,9,0,0,0,0,0,0,0,10,0,0,0,7,0,18,14,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/megastructures/zz_i_matrioshka_brain_m_giant_star.txt,common,megastructures,9,0,0,0,0,0,0,0,10,0,0,0,7,0,18,14,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/megastructures/zz_i_matrioshka_brain_m_star.txt,common,megastructures,9,0,0,0,0,0,0,0,10,0,0,0,7,0,18,14,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/megastructures/zz_i_matrioshka_brain_o_star.txt,common,megastructures,9,0,0,0,0,0,0,0,10,0,0,0,7,0,18,14,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/megastructures/zz_i_matrioshka_brain_revised.txt,common,megastructures,2,0,0,0,0,0,0,0,1,0,0,0,1,0,63,2,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/megastructures/zz_i_nicoll_dyson_beam.txt,common,megastructures,1,0,0,0,0,0,0,0,14,0,0,0,13,0,59,5,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/megastructures/zz_i_nidavellir_forge.txt,common,megastructures,6,0,0,0,0,0,0,0,5,0,0,0,5,0,23,5,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/megastructures/zz_i_sirens_megaphone.txt,common,megastructures,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/megastructures/zz_i_stellar_systemcraft.txt,common,megastructures,1,0,0,0,0,0,0,0,6,0,0,0,7,0,22,21,0,18,0,0,0
1121692237,gigastructural-engineering-more-44,common/megastructures/zz_o_birch_world.txt,common,megastructures,4,0,0,0,0,0,0,0,4,0,0,0,4,0,21,4,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/megastructures/zz_o_quasi_stellar_obliterator.txt,common,megastructures,1,0,0,0,0,0,0,0,19,0,0,0,11,0,48,7,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/megastructures/zz_o_supermassive_ehof.txt,common,megastructures,5,0,0,0,0,0,0,0,5,0,0,0,7,0,25,5,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/megastructures/zz_p_blokkat_gigarelay.txt,common,megastructures,4,0,0,0,0,0,0,0,2,0,0,0,3,0,18,2,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/megastructures/zz_p_blokkat_prison.txt,common,megastructures,3,0,0,0,0,0,0,0,3,0,0,0,2,0,44,2,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/megastructures/zz_p_blokkat_shield_killer.txt,common,megastructures,9,0,0,0,0,0,0,0,3,0,0,0,7,0,43,9,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/megastructures/zz_p_blokkat_shipyard.txt,common,megastructures,1,0,0,0,0,0,0,0,1,0,0,0,0,0,17,0,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/megastructures/zz_p_blokkat_star_fix.txt,common,megastructures,3,0,0,0,0,0,0,0,1,0,0,0,3,0,11,3,0,0,0,2,0
1121692237,gigastructural-engineering-more-44,common/megastructures/zzz_blokkat_megas.txt,common,megastructures,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/megastructures/zzz_ruined_ships.txt,common,megastructures,4,0,0,0,0,0,0,0,8,0,0,0,8,0,29,4,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/megastructures/zzz_unlisted_megas.txt,common,megastructures,0,0,0,0,0,0,0,0,20,0,0,0,9,1,28,1,0,0,0,2,0
1121692237,gigastructural-engineering-more-44,common/message_types/giga_eawaf_message_types.txt,common,message_types,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/message_types/giga_message_types.txt,common,message_types,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/name_lists/compound.txt,common,name_lists,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
1121692237,gigastructural-engineering-more-44,common/on_actions/000_giga_early_on_actions.txt,common,on_actions,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/on_actions/ehof_custom_integration_on_actions.txt,common,on_actions,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/on_actions/ehof_fix_temporary_on_actions.txt,common,on_actions,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/on_actions/frameworld_on_actions.txt,common,on_actions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/on_actions/giga_amb_on_actions.txt,common,on_actions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/on_actions/giga_blokkat_on_actions.txt,common,on_actions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1121692237,gigastructural-engineering-more-44,common/on_actions/giga_eawaf_actions.txt,common,on_actions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0
1121692237,gigastructural-engineering-more-44,common/on_actions/giga_giga_giga_giga_on_actions.txt,common,on_actions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/on_actions/giga_on_actions.txt,common,on_actions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,4,0
1121692237,gigastructural-engineering-more-44,common/on_actions/giga_planet_killer_on_actions.txt,common,on_actions,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/on_actions/maginot_on_actions.txt,common,on_actions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1121692237,gigastructural-engineering-more-44,common/on_actions/megalist_on_actions.txt,common,on_actions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/on_actions/zzz_giga_late_on_actions.txt,common,on_actions,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/planet_modifiers/giga_planet_modifiers.txt,common,planet_modifiers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/policies/01_giga_policy_overwrites.txt,common,policies,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/pop_jobs/giga_amb_jobs.txt,common,pop_jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/pop_jobs/giga_birch.txt,common,pop_jobs,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/pop_jobs/giga_catalyst_jobs.txt,common,pop_jobs,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/pop_jobs/giga_fallen_empire_jobs.txt,common,pop_jobs,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/pop_jobs/giga_frameworld_jobs.txt,common,pop_jobs,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/pop_jobs/giga_growth_jobs.txt,common,pop_jobs,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/pop_jobs/giga_jobs.txt,common,pop_jobs,0,0,0,0,0,0,0,0,9,0,0,0,0,0,2,3,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/pop_jobs/giga_maginot_jobs.txt,common,pop_jobs,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,2,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/pop_jobs/giga_virtual_jobs.txt,common,pop_jobs,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/pop_jobs/giga_voidbirch_jobs.txt,common,pop_jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/relics/giga_ai_savings_relic.txt,common,relics,1,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/relics/giga_catalyst_relics.txt,common,relics,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/relics/giga_eawaf_relics.txt,common,relics,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/relics/giga_paluush_relic.txt,common,relics,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/relics/giga_relics.txt,common,relics,20,0,0,0,0,0,0,0,34,0,0,0,10,0,3,4,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/resolution_categories/giga_resolution_categories.txt,common,resolution_categories,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/resolutions/giga_resolutions.txt,common,resolutions,11,0,0,0,0,0,0,28,11,0,0,0,12,0,0,0,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/resolutions/z_giga_resolution_overwrites.txt,common,resolutions,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4
1121692237,gigastructural-engineering-more-44,common/script_values/giga_ai_mega_placement.txt,common,script_values,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/script_values/giga_ai_savings_values.txt,common,script_values,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/script_values/giga_ai_weights.txt,common,script_values,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,1,0,0,0,18
1121692237,gigastructural-engineering-more-44,common/script_values/giga_amb_script_values.txt,common,script_values,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/script_values/giga_frameworld_outpost_values.txt,common,script_values,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,2,0
1121692237,gigastructural-engineering-more-44,common/script_values/giga_frameworld_script_values.txt,common,script_values,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/script_values/giga_giga_giga_giga_giga_giga_script_values.txt,common,script_values,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/script_values/giga_job_weights.txt,common,script_values,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/script_values/giga_mining_values.txt,common,script_values,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/script_values/giga_script_values.txt,common,script_values,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,2,0,12,0
1121692237,gigastructural-engineering-more-44,common/scripted_effects/compound_effects.txt,common,scripted_effects,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,2,0,1,0
1121692237,gigastructural-engineering-more-44,common/scripted_effects/ehof_mega.txt,common,scripted_effects,0,0,0,0,0,0,0,0,0,0,0,0,43,0,25,39,0,1,1,0,0
1121692237,gigastructural-engineering-more-44,common/scripted_effects/giga_aeternum_scripted_effects.txt,common,scripted_effects,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,11,0
1121692237,gigastructural-engineering-more-44,common/scripted_effects/giga_ai_savings_effects.txt,common,scripted_effects,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/scripted_effects/giga_alternate_mega_build_effects.txt,common,scripted_effects,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/scripted_effects/giga_artillery_effects.txt,common,scripted_effects,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,3,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/scripted_effects/giga_asteroid_industry_effects.txt,common,scripted_effects,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/scripted_effects/giga_blokkat_effects.txt,common,scripted_effects,0,0,0,0,0,0,0,0,0,0,0,0,7,15,16,0,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/scripted_effects/giga_corrona_effects.txt,common,scripted_effects,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,8,0,2,0
1121692237,gigastructural-engineering-more-44,common/scripted_effects/giga_dismantle_effects.txt,common,scripted_effects,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
1121692237,gigastructural-engineering-more-44,common/scripted_effects/giga_eawaf.txt,common,scripted_effects,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11,4,0,4,2,29,0
1121692237,gigastructural-engineering-more-44,common/scripted_effects/giga_extra_growth_effects.txt,common,scripted_effects,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/scripted_effects/giga_fe_megas_scripted_effects.txt,common,scripted_effects,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/scripted_effects/giga_flavor_scripted_effects.txt,common,scripted_effects,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,7,0
1121692237,gigastructural-engineering-more-44,common/scripted_effects/giga_frameworld_general_effects.txt,common,scripted_effects,0,0,0,0,0,0,0,0,0,0,0,4,0,1,49,4,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/scripted_effects/giga_habitat_effects.txt,common,scripted_effects,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0
1121692237,gigastructural-engineering-more-44,common/scripted_effects/giga_hypersiphon_effects.txt,common,scripted_effects,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0
1121692237,gigastructural-engineering-more-44,common/scripted_effects/giga_katzen_effects.txt,common,scripted_effects,0,0,0,0,0,0,0,0,0,0,0,0,6,0,52,4,1,2,0,4,0
1121692237,gigastructural-engineering-more-44,common/scripted_effects/giga_maginot_effects.txt,common,scripted_effects,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0
1121692237,gigastructural-engineering-more-44,common/scripted_effects/giga_maginot_init_effects.txt,common,scripted_effects,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/scripted_effects/giga_menu_effects.txt,common,scripted_effects,0,0,0,0,0,0,0,0,1,0,0,6,0,0,2,0,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/scripted_effects/giga_new_ehof_resource_effects.txt,common,scripted_effects,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/scripted_effects/giga_new_test_effects.txt,common,scripted_effects,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/scripted_effects/giga_primitives.txt,common,scripted_effects,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/scripted_effects/giga_scripted_effects.txt,common,scripted_effects,0,0,0,0,0,0,0,0,0,0,0,3,41,2,47,43,0,0,0,18,0
1121692237,gigastructural-engineering-more-44,common/scripted_effects/giga_starting_planet_effects.txt,common,scripted_effects,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/scripted_effects/giga_the_vat.txt,common,scripted_effects,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/scripted_effects/ndb_new_effects.txt,common,scripted_effects,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/scripted_effects/y_giga_low_priority_overwrites.txt,common,scripted_effects,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/scripted_effects/z_giga_new_ehof_effects_1.txt,common,scripted_effects,0,0,0,0,0,0,0,0,0,0,0,0,6,0,212,4,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/scripted_effects/z_giga_new_ehof_guardian.txt,common,scripted_effects,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/scripted_effects/z_giga_new_ehof_mega_overwrites.txt,common,scripted_effects,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/scripted_effects/zzz_giga_overwrites.txt,common,scripted_effects,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0
1121692237,gigastructural-engineering-more-44,common/scripted_loc/blokkat_scripted_loc.txt,common,scripted_loc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1121692237,gigastructural-engineering-more-44,common/scripted_loc/ehof_scripted_loc.txt,common,scripted_loc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/scripted_loc/giga_achievements_scripted_loc.txt,common,scripted_loc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/scripted_loc/giga_alternate_mega_build_loc.txt,common,scripted_loc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/scripted_loc/giga_compendium_scripted_loc.txt,common,scripted_loc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/scripted_loc/giga_frameworld_scripted_loc.txt,common,scripted_loc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/scripted_loc/giga_scripted_loc.txt,common,scripted_loc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/scripted_modifiers/giga_megastructure_capacity_modifiers.txt,common,scripted_modifiers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/scripted_triggers/00_giga_compat_overwrite_me.txt,common,scripted_triggers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1121692237,gigastructural-engineering-more-44,common/scripted_triggers/03_giga_low_priority_overwrites.txt,common,scripted_triggers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,24,0,0
1121692237,gigastructural-engineering-more-44,common/scripted_triggers/ehof_habitable_planets.txt,common,scripted_triggers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/scripted_triggers/ehof_triggers.txt,common,scripted_triggers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,8,0,2,0
1121692237,gigastructural-engineering-more-44,common/scripted_triggers/giga_achievement_triggers.txt,common,scripted_triggers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,3,0,2,0
1121692237,gigastructural-engineering-more-44,common/scripted_triggers/giga_amb_triggers.txt,common,scripted_triggers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1121692237,gigastructural-engineering-more-44,common/scripted_triggers/giga_asteroid_industry_triggers.txt,common,scripted_triggers,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0
